genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
M5_3.168.filtered.fa	0.274951365800526	0.1734003034583791	0.0039516012066951	1051215.0	57.0	54.0	0	0.7277428334975842	0.000713674381213	0.0031325656502237	0.2155575403314689	0.0	0.9848162769511084	0.9857273003340418		False					50.0	47.0	46.0	20.0	1268	2311	0.9454697350753882	4793	66.0
M5_3.169.filtered.fa	5.300640821011594	0.8543719818247268	0.0064991703272067	588932.0	34.0	34.0	5	4.150533290517355	0.0054399328392191	0.5318848356007145	0.9907253076880554	0.0	0.9923957043071856	0.9944611868064512		False	190.0	26.55263157894737	0.5109055107897472	0.980102266970618	2382.0	1735.0	1716.0	3142.0	13754	17525	0.9506672422687666	36254	4858.0
M5_3.17.filtered.fa	0.2159561663608155	0.0933340297083058	0.0200898583450763	421229.0	18.0	18.0	0	1.001922611995938	0.0015503843432331	0.0111459562375809	0.1736106883569984	0.0	0.974866879659212	0.9882854100106496		False	1.0	18.0	0.0328947368421051	1.0	118.0	55.0	53.0	150.0	410	1669	0.8528570354242122	3566	203.0
M5_3.170.filtered.fa	7.250405261925386	0.7996198609036488	0.0032327743939241	439839.0	28.0	28.0	6	7.514557503177353	0.011403534984642	0.600967626790712	0.9983419413455727	0.0006928178187507	0.9960730755989696	0.997215591176148		False	1664.0	80.92608173076923	0.2649120908584688	0.978418337188489	1038.0	736.0	728.0	1550.0	14130	18214	0.9650182895508308	38049	2278.0
M5_3.171.filtered.fa	27.090827141670555	0.9099738869229806	0.0089534350202607	3515480.0	73.0	73.0	28	16.418458872216352	0.0087749336051784	0.8704669063684048	0.9999999999591536	0.007737300183138	0.9948779602295212	0.9992653856447598		False	92882.0	33.822936629271545	0.6886303956612824	0.990569200241721	15674.0	2248.0	2201.0	67791.0	419662	459395	0.9117227135001592	948882	69992.0
M5_3.172.filtered.fa	0.1429618389290147	0.0788457107059969	0.0114511447348576	5628537.0	219.0	185.0	0	0.7298378768751538	0.0003088339772458	0.004305914663082	0.1185925761128764	0.0	0.9863426307971612	0.9924492490509984		False	15.0	15.666666666666666	0.8305964912280702	1.0	331.0	183.0	181.0	461.0	3600	7452	0.9200819381198804	15631	642.0
M5_3.173.filtered.fa	0.1469135153448054	0.0964964543978317	0.006391645300837	1711980.0	86.0	79.0	0	0.5366725794777502	0.0004122426006096	0.0013960443463124	0.1216627382019746	0.0	0.9769874476987443	0.9820083682008366		False					55.0	43.0	43.0	21.0	1115	2273	0.9375258635937171	4718	64.0
M5_3.174.filtered.fa	0.4464590033545039	0.1937322370936567	0.0180874902610581	9132796.0	604.0	567.0	0	1.2560392610661983	0.0004184010287307	0.0214596931761094	0.325796510183343	0.0	0.9819937036640184	0.9902595580319102		False	31.0	10.0	0.5320179152124692	1.0	3529.0	1909.0	1846.0	5171.0	18114	79728	0.8896730069430646	166109	7017.0
M5_3.175.filtered.fa	0.2148734804515888	0.1463699100602517	0.0090282129643479	216923.0	20.0	19.0	0	0.6020941465840182	0.0013048306112411	0.0014705678973644	0.1728202727780938	0.0	0.9905956112852664	0.9905956112852664		False					3.0	3.0	3.0	0.0	204	253	0.9641274661471358	526	3.0
M5_3.176.filtered.fa	0.2499804112386209	0.1344157299320975	0.0178980716155075	2552484.0	131.0	126.0	0	1.2227583563219873	0.0007693069212121	0.0055146281034474	0.1980689947025609	0.0154691229096812	0.9789712986643933	0.9880647911338448		False	554.0	41.45848375451264	0.2342217735250565	0.9430180775537352	296.0	168.0	164.0	470.0	2817	6515	0.9221137149456587	13675	634.0
M5_3.177.filtered.fa	0.012828647888101	0.0107698568157364		289976.0	22.0	9.0	0	0.1308766128736906	0.0002449074261197	0.0	0.0112637793068237		0.0	0.0		False					0.0	0.0	0.0	0.0	17	227	0.9323785438936876	456	0.0
M5_3.178.filtered.fa	0.9064866127134428	0.3572051876341849	0.0062987373551405	1545907.0	97.0	97.0	0	2.0227297274052494	0.0016371504784828	0.0411706525683627	0.5508631633691154	0.0	0.98700625333878	0.9908713823335324		False	24.0	17.958333333333332	0.8651423564252513	1.0	827.0	581.0	570.0	703.0	6273	11666	0.929195477265853	25529	1273.0
M5_3.179.filtered.fa	0.0686863123106581	0.0400204587480819	0.0076671628256447	254170.0	23.0	17.0	0	0.4187035078065975	0.0008381297951489	0.0020498091828303	0.0588474274178855	0.0	0.9923224568138196	0.9923224568138196		False					4.0	4.0	4.0	4.0	77	349	0.934779596496618	721	8.0
M5_3.18.filtered.fa	0.1757235700827529	0.0596713357277438	0.024761708918811	843353.0	46.0	42.0	0	2.1006052268684963	0.0022999682672544	0.0037339050196062	0.1437251880648857	0.0131027752591806	0.976182915211178	0.9866624325182596		False	930.0	45.82043010752688	0.1392643477573108	0.9511286209872458	75.0	42.0	38.0	189.0	667	5162	0.8712672199115196	10832	227.0
M5_3.180.filtered.fa	0.3916111071984725	0.1308474383955051	0.014993097711993	1022328.0	65.0	62.0	0	1.9135275885498335	0.0019046657951422	0.018203551110798	0.2923407650038974	0.0	0.9702847931219774	0.9780225685115528		False	469.0	31.56503198294243	0.2339109602518243	0.9707390004627348	553.0	409.0	403.0	540.0	1887	23467	0.8723484242017888	48616	943.0
M5_3.181.filtered.fa	0.1178191673394072	0.0763199169645945	0.0015830286478591	867100.0	49.0	48.0	0	0.5139258437941631	0.0005550528015495	0.0023134586552877	0.098805636390562	0.0	0.9930209371884346	0.9930209371884346		False					14.0	14.0	14.0	5.0	455	1313	0.9072570940638864	2701	19.0
M5_3.182.filtered.fa	8.68630458915887	0.6872901945510859	0.012290142229835	754866.0	39.0	39.0	5	13.747268111645203	0.0159051294328185	0.5184191631362387	0.9995333854203188	0.004059240155472	0.9905452333921914	0.9964301867699706		False	10887.0	67.87122255901534	0.3391133308809925	0.9665943304312336	3700.0	1397.0	1372.0	10259.0	29085	37383	0.8471996858347688	82214	11631.0
M5_3.183.filtered.fa	0.4747658890364379	0.1857921475038921	0.0187120332641025	4647796.0	158.0	155.0	0	1.6598954989446102	0.0007725714841332	0.0229693816165769	0.3424393527491355	0.0003809290078274	0.9820995344567568	0.9917569808068792		False	664.0	30.871987951807228	0.2532214480182099	0.9594035513423644	1911.0	880.0	848.0	3389.0	9901	20110	0.9225607260977352	42619	4237.0
M5_3.184.filtered.fa	0.0223483737751386	0.0127968990543215	0.0030821256015611	1309536.0	66.0	37.0	0	0.2311705762626741	0.0002030364129934	0.0003512694572734	0.0195401807507827	0.0	0.9717391304347824	0.9739130434782608		False					13.0	12.0	12.0	1.0	138	1195	0.8865064869333374	2445	13.0
M5_3.185.filtered.fa	0.1024284776649549	0.0656841710468983	0.0167681901351265	181307.0	15.0	12.0	0	0.4638610321519121	0.0010985122677152	0.0006342832874626	0.0864748259810982	0.0	0.9478260869565216	0.9739130434782608		False					6.0	3.0	3.0	4.0	82	264	0.8972348537808593	562	7.0
M5_3.186.filtered.fa	0.4234322628156186	0.2227813967088484	0.0175933265329993	923385.0	65.0	63.0	0	1.0182890381721832	0.001067231807682	0.0120383155455199	0.3119478799738709	0.0	0.9745412018711764	0.9840770061173084		False					283.0	177.0	173.0	255.0	1728	8930	0.890257025254133	18195	428.0
M5_3.187.filtered.fa	1.3093788169380507	0.5037710387704882	0.0073967652792298	1952645.0	85.0	85.0	1	2.038529279565084	0.0014652246312691	0.0671576246578358	0.6853144823006478	0.0	0.9852365882487512	0.9893163533762916		False	23.0	17.0	0.3648488819364779	0.9648829431438128	1936.0	1401.0	1384.0	1436.0	11407	27646	0.9112334902133774	57455	2820.0
M5_3.188.filtered.fa	29.18985050632435	0.8137815658313966	0.0145282108255007	1408287.0	81.0	81.0	15	39.07902672062816	0.0331215540846978	0.7019698399544979	0.9999999999935996	0.0172319533428096	0.9927805174114256	0.997514604354753		False	250987.0	87.2606270444286	0.2056913841140024	0.903472843989533	7137.0	2457.0	2369.0	39129.0	182943	244471	0.9169061540945356	550227	41498.0
M5_3.189.filtered.fa	0.0711478164610981	0.0358524990781376	0.0133572511158266	2706478.0	138.0	97.0	0	0.545938587324091	0.0003335549613955	0.0023122301382091	0.0608908087613001	0.0	0.981943112815596	0.9900926813678492		False	25.0	22.32	0.1863347672313361	0.8816856452726018	113.0	62.0	62.0	148.0	855	6422	0.8447410253903662	13254	210.0
M5_3.19.filtered.fa	2.6624269287595554	0.6807263227768142	0.0111218149989437	233505.0	4.0	4.0	2	3.0033433819736457	0.0062259132500725	0.2235926425558338	0.9047188208226296	0.0	0.9855200153227353	0.9913618080827428		False	2.0	9.0	1.0	1.0	756.0	451.0	444.0	926.0	2867	5683	0.9300563549496528	11490	1370.0
M5_3.190.filtered.fa	2.1435806539745355	0.6133442165049746	0.0093693143284719	1178578.0	71.0	71.0	1	3.5648943388943604	0.0033036942926896	0.1236252500895146	0.8493478463002935	7.777970489590944e-05	0.9907139229386008	0.9953260765123334		False	1358.0	26.744477172312223	0.1625610851450796	0.8804579873965501	1353.0	681.0	673.0	2604.0	11111	14616	0.925980638498762	30498	3277.0
M5_3.191.filtered.fa	3.195926847949333	0.7268508676784933	0.0117841053861723	3495131.0	50.0	50.0	2	3.3336406888720145	0.001785703282824	0.2886326721373247	0.94051335269987	0.0	0.9846274170829166	0.991145003662735		False	731.0	45.68262653898769	0.1682141715996899	0.9797148115992728	15508.0	8933.0	8723.0	18950.0	50889	79403	0.9427183634680404	161052	27673.0
M5_3.192.filtered.fa	0.0749306321845237	0.0442695220852125	0.0190136272762686	373372.0	33.0	21.0	0	0.4500701506253876	0.0007431606674305	0.0026059800949187	0.0640224129203207	0.0	0.976361767728674	0.9825282631038026		False					23.0	17.0	17.0	13.0	129	1229	0.879695721388854	2523	30.0
M5_3.193.filtered.fa	0.0298184051731491	0.0213955445854257	0.009230769597567	351662.0	28.0	13.0	0	0.2389258297714995	0.0004061502956891	0.0004436077824729	0.0259860487412375	0.0	0.9807692307692308	0.9935897435897436		False					3.0	1.0	1.0	3.0	47	331	0.8927611588742873	679	4.0
M5_3.194.filtered.fa	4.449723257731211	0.8171005002463232	0.0045065110327173	2592123.0	94.0	94.0	4	5.134889552538286	0.0032009879572161	0.4058534259369636	0.980338751006012	0.0019316486600499	0.9953746214432778	0.997161656315172		False	8901.0	44.773283900685314	0.2439921020746629	0.959708806906804	4866.0	2986.0	2957.0	7970.0	50717	58987	0.9677408627965222	121599	10927.0
M5_3.195.filtered.fa	0.6742989967394615	0.2831269232621426	0.0109369940258548	5585887.0	306.0	297.0	0	1.5680805105466606	0.0006671362774065	0.0320645584130147	0.4486613308668032	0.0	0.979928423473974	0.9857126107565783		False	15.0	48.0	0.6606905240508479	1.0	3595.0	2559.0	2535.0	2886.0	16855	53177	0.9078119386565692	112031	5421.0
M5_3.196.filtered.fa	0.7561081993077642	0.3525952764106337	0.0099721905325281	1808921.0	118.0	117.0	0	1.4383874988579963	0.0010765094952383	0.0262968919040687	0.4870841795616182	0.0	0.9869032353003006	0.991885471630684		False	59.0	22.779661016949152	0.2039740046878719	0.9500353871063254	623.0	386.0	377.0	708.0	6000	14462	0.9067642777190774	29945	1085.0
M5_3.197.filtered.fa	0.0664934774491264	0.0435562229308647	0.0059233889149498	1001602.0	51.0	43.0	0	0.3744791645025589	0.0003760996964072	0.0008077060549	0.0570233335285954	0.0	0.9703337453646472	0.9740420271940662		False					24.0	21.0	21.0	5.0	306	1677	0.8988120124730022	3402	26.0
M5_3.198.filtered.fa	3.290979676393725	0.7473787208499362	0.0140759220268468	409819.0	18.0	18.0	3	3.282260728808978	0.005149837137548	0.3000641746722333	0.9453023785614538	0.0	0.9831668997820642	0.9901603617083564		False	42.0	30.071428571428573	0.1858583473535857	0.989553656220323	2070.0	1210.0	1180.0	2643.0	6020	10561	0.937931269872008	21710	3823.0
M5_3.199.filtered.fa	0.2202671270407998	0.1300144262621283	0.0121495403433663	15920964.0	704.0	601.0	0	0.747351606973499	0.0001881348407953	0.0041485553261724	0.176750424345225	0.0	0.9846931823343276	0.9901285409317324		False	43.0	25.74418604651163	0.3066413008891295	0.980392156862745	1011.0	652.0	636.0	1195.0	15453	31035	0.9212704230224844	64952	1831.0
M5_3.2.filtered.fa	0.9304542462146148	0.3747653531458665	0.0230764887383402	265825.0	2.0	2.0	0	1.8263840183243212	0.003545047048337	0.0435248753879431	0.5602685588362931	0.0	0.9809853068280034	0.9916162489196196		False					220.0	97.0	90.0	423.0	1096	4228	0.8675963259229661	8774	513.0
M5_3.20.filtered.fa	0.0498770675091919	0.0285873131357502	0.0145492393926872	2768186.0	131.0	87.0	0	0.3828783377491095	0.0002312215235435	0.0012242674444563	0.043085708030737	0.0	0.9805252286810268	0.985541457657126		False					66.0	49.0	49.0	88.0	651	3364	0.8959776876743327	6920	137.0
M5_3.200.filtered.fa	2.596129105067148	0.708062797025668	0.0020587372778562	797490.0	67.0	67.0	2	3.619651481186041	0.0040877476339623	0.186352179964639	0.8989744677743179	2.4080481839835623e-05	0.993143310859004	0.9942939426971888		False	26.0	24.115384615384617	0.7232185614871998	0.9668192219679634	1019.0	848.0	845.0	504.0	9511	12343	0.9583150242040344	25313	1349.0
M5_3.201.filtered.fa	0.5240960770255044	0.2002714329611799	0.0186449994768588	507676.0	9.0	9.0	0	2.0463636345856093	0.0028771413636452	0.0215925117594685	0.370466894049182	0.0	0.9807516876482394	0.9911512497719394		False	309.0	26.86084142394822	0.2440098702794172	0.9088470691128951	211.0	97.0	93.0	377.0	1189	4907	0.9027995621233575	10251	470.0
M5_3.202.filtered.fa	8.057153407504098	0.8783134189386196	0.0144261797071768	1822551.0	76.0	76.0	8	6.20141461259263	0.0046128532293322	0.7014574626443923	0.9991867454996372	0.0007133427634917	0.991029706470845	0.997498517727046		False	4427.0	49.14976281906483	0.2978373090162846	0.975471457579559	11468.0	3198.0	3101.0	35814.0	65080	84549	0.95620956106862	173215	38915.0
M5_3.203.filtered.fa	0.8555286696804606	0.2798264170627101	0.0260415940558247	414096.0	26.0	26.0	0	2.2371296410689063	0.0034985271782914	0.0518671998763571	0.5301922992433183	0.0	0.9812366142098892	0.9908278238197225		False	124.0	25.467741935483872	0.2650596709174948	1.0	403.0	197.0	195.0	869.0	1559	4843	0.8865435272891985	10428	1064.0
M5_3.204.filtered.fa	0.3709891018211548	0.22754193507812	0.0055483899019202	1113030.0	75.0	74.0	0	0.8531994037556452	0.0008142235099548	0.005502996325346	0.2793367978990071	0.0	0.9846530612244896	0.986938775510204		False					94.0	80.0	77.0	45.0	1825	4783	0.9105896542342216	9831	122.0
M5_3.205.filtered.fa	0.1188354678991803	0.0615646297059734	0.0130993229826199	1676141.0	146.0	116.0	0	0.6013717521223283	0.0004686019975752	0.0043856692247251	0.0996139994953231	0.0	0.9745612841790232	0.9817711875935248		False					187.0	134.0	133.0	142.0	928	4920	0.8832165504304632	10459	275.0
M5_3.206.filtered.fa	0.5766101783052203	0.2702930245068725	0.018242267651483	4346087.0	175.0	175.0	0	1.2950225696327524	0.0006237118482112	0.0210453679367209	0.3989918521857147	0.0	0.9749521674957634	0.9839938774394577		False	41.0	23.21951219512195	0.1866604266418637	0.8660030247530248	2291.0	1464.0	1416.0	2393.0	11188	47874	0.8994571783308374	98739	3809.0
M5_3.207.filtered.fa	0.2885393803300105	0.1688123926760023	0.0055379339317846	552649.0	32.0	31.0	0	0.8158306848510357	0.0011038374032575	0.0062824686193225	0.2249132131230545	0.0	0.9855990783410138	0.9890552995391704		False					50.0	38.0	37.0	22.0	709	1365	0.937812245065655	2853	59.0
M5_3.208.filtered.fa	1.7395439801281465	0.6212654952086158	0.0079509896110282	336959.0	22.0	22.0	1	2.5906595999256914	0.0044923817338104	0.0842684124774823	0.7847633878707899	0.0	0.990139108998063	0.99418911780243		False	21.0	24.047619047619047	0.3765207038396512	0.9107142857142856	280.0	165.0	164.0	350.0	2622	4591	0.948109945358082	9558	514.0
M5_3.209.filtered.fa	0.0388996987591686	0.0201374917587328	0.0115013133368824	4357643.0	157.0	106.0	0	0.4240603393911499	0.0002038788860282	0.0012906059537231	0.0337652230752414	0.0	0.9838193456614508	0.9870199146514936		False	1.0	2.0	0.9999999999999992	1.0	91.0	73.0	71.0	102.0	771	1806	0.9299222192415044	3826	173.0
M5_3.21.filtered.fa	1.1031889432309454	0.5045423442343289	0.0045261457804709	317127.0	28.0	28.0	1	1.4965007435718138	0.0026812035613177	0.0358815238059199	0.6224739993885346	0.0	0.9891906142894806	0.9912118815361632		False					123.0	100.0	100.0	58.0	1541	2765	0.9333013901606608	5750	158.0
M5_3.210.filtered.fa	0.338501242894916	0.1948225906046644	0.0091481571465284	315795.0	24.0	24.0	0	0.8433350138661031	0.001512251857933	0.0061463924381322	0.2583639074859707	0.0	0.9726944873776402	0.975785677485832		False					53.0	47.0	46.0	15.0	475	2631	0.8952798617357369	5473	61.0
M5_3.211.filtered.fa	0.0838546352153311	0.0574637274391902	0.0136097011731993	1631812.0	58.0	53.0	0	0.4132374900221719	0.0003246488933581	0.0010044049191941	0.0713688351956555	0.0	0.9823062843197068	0.9859670530811468		False					29.0	23.0	23.0	37.0	605	2461	0.9101994452777724	5085	60.0
M5_3.212.filtered.fa	0.3244477783732965	0.1875437486637437	0.0041935344803686	2731512.0	90.0	90.0	0	0.846050348085344	0.0005136063863494	0.0068211305679784	0.2491034514493439	0.0	0.989534134821812	0.9910369257191928		False					195.0	167.0	166.0	90.0	4145	5693	0.9579733939055032	11611	256.0
M5_3.213.filtered.fa	1.1642295607587128	0.3435817344762003	0.0188321841320253	2490112.0	112.0	112.0	0	3.008623209277366	0.0019152287523112	0.0705084751207977	0.642283570258794	0.0009716980945104	0.9823094535637394	0.992817843188627		False	1592.0	36.85552763819096	0.3430446913987745	0.9756662036906938	3106.0	1261.0	1229.0	6189.0	13004	34122	0.916262998338012	72661	7418.0
M5_3.214.filtered.fa	0.105911521047031	0.075409373478716	0.0016931216552774	928492.0	61.0	57.0	0	0.4372168568030536	0.0004567517156293	0.0010177793669735	0.0892800815675624	0.0	0.9767195767195768	0.9767195767195768		False					22.0	22.0	22.0	0.0	431	862	0.9266213847579168	1827	22.0
M5_3.215.filtered.fa	1.7271974264635066	0.4786565985398647	0.0258409795763418	207652.0	9.0	9.0	0	2.883698138791185	0.0063558451325947	0.1291872941267119	0.7824040393946704	0.0	0.9826660702303736	0.9937001416536196		False	13.0	22.0	0.6373514091584744	1.0	465.0	169.0	157.0	1058.0	1601	3260	0.8713506704736493	6930	1215.0
M5_3.216.filtered.fa	0.2825928385350156	0.1527751953823364	0.0089589708364565	489425.0	27.0	25.0	0	0.85958143687499	0.0012355308105322	0.0089329315012514	0.2208326865772134	0.0	0.9764409881061298	0.981701738334858		False					103.0	80.0	80.0	56.0	610	3160	0.8819710156090751	6673	136.0
M5_3.217.filtered.fa	0.2971646290550813	0.055336315775596	0.0091241514218137	227554.0	11.0	9.0	0	4.492945688742383	0.0094645396907284	0.0075542508591367	0.2307939249791156	0.0183260328256362	0.9918557300756252	0.9941826643397323		False	363.0	108.27272727272728	0.11651867136917	0.9818948003165	14.0	10.0	10.0	48.0	332	497	0.930324463445759	1940	58.0
M5_3.218.filtered.fa	0.6144502836980167	0.3593029775209503	0.0031695113745938	668845.0	49.0	49.0	0	1.0701254050449085	0.0013181883503081	0.0100262392632074	0.4187414430214161	0.0	0.9937369519832984	0.9944825529376676		False					42.0	37.0	36.0	28.0	1815	2084	0.9650304683666076	4276	64.0
M5_3.219.filtered.fa	0.2313618327866023	0.1274979506187057	0.0160308844377019	5088121.0	195.0	189.0	0	1.0883889887923774	0.0004843689475474	0.0051073864005985	0.1847761153310745	0.0021429268476891	0.9841074383345518	0.9915727094316388		False	1462.0	34.5766073871409	0.1982153154902657	0.9556784693528166	413.0	219.0	215.0	823.0	5202	12030	0.9353570567782468	25001	1038.0
M5_3.22.filtered.fa	0.7775896925571079	0.4194671237345741	0.006151152668619	5603252.0	81.0	81.0	0	1.256458298889349	0.0005315654693955	0.0174120314417412	0.4967215575523404	0.0	0.9933889549423968	0.9962793653396744		False	35.0	13.6	0.2148235287237379	0.8896849446849447	645.0	363.0	355.0	919.0	19220	24582	0.9567868502256256	50553	1274.0
M5_3.220.filtered.fa	1.5616690560178934	0.4693558269435538	0.0085151774195536	336214.0	25.0	25.0	0	2.614927232518829	0.0045436609928721	0.1061526289803517	0.7481581018019093	0.0	0.9847856542448864	0.989212664611936		False	4.0	22.75	1.0000000000000009	1.0000000000000002	543.0	385.0	381.0	490.0	2371	8163	0.8861256943001987	16999	871.0
M5_3.221.filtered.fa	6.3476361557116325	0.767700092566491	0.0340886459134398	500181.0	22.0	22.0	4	6.684283488327887	0.0094931503459137	0.4923697621461031	0.996320442304604	0.0001613702714839	0.9763231197771588	0.9920860504966014		False	4263.0	21.821721792165143	0.2184644764173416	0.9774162979905952	5831.0	1949.0	1804.0	16327.0	14136	36609	0.9317212367695772	74757	18131.0
M5_3.222.filtered.fa	1.0624911294127577	0.2672607243002305	0.0255762118699494	260693.0	15.0	15.0	0	4.774578797601423	0.0094055586753807	0.036337761274756	0.6086604444208237	0.0130471843047801	0.9851155916816214	0.9953552200992294		False	2117.0	39.75484175720359	0.1848387670559768	0.965698691821204	141.0	44.0	43.0	524.0	1233	3151	0.909648363082624	6600	567.0
M5_3.223.filtered.fa	0.1715791399661296	0.0996121507654863	0.0109935087996695	940056.0	83.0	74.0	0	0.6355391996754174	0.0006613547455711	0.0037816896014705	0.1405858824762875	0.0	0.9828410689170182	0.9867791842475386		False					61.0	47.0	47.0	55.0	732	5872	0.888586250006521	12122	102.0
M5_3.224.filtered.fa	0.5785972079224637	0.2772822682801663	0.0157066374752799	4039501.0	84.0	84.0	0	1.730380182877547	0.0008627455143787	0.0166047737084357	0.4000454247781313	0.0095270107855818	0.9836302646291464	0.9906969809914274		False	1592.0	30.603643216080403	0.2350598864931085	0.942084077887038	1098.0	624.0	606.0	1980.0	10439	16958	0.9221016309248692	36161	2586.0
M5_3.225.filtered.fa	0.1476722437360631	0.0962528726013875	0.0059726523734409	645321.0	51.0	49.0	0	0.5286180806825778	0.0006633062952007	0.0011048764878254	0.1222509894741568	0.0	0.9887798036465636	0.9929873772791024		False	53.0	33.886792452830186	0.1491129275203601	0.9653649921507064	8.0	5.0	5.0	14.0	426	1467	0.9135474494186692	3175	19.0
M5_3.226.filtered.fa	2.3406275920775994	0.499503566076289	0.009345571575173	1285166.0	86.0	86.0	1	4.117856255744416	0.0036569375972893	0.1915557990174032	0.8734065063806117	0.0016201317337035	0.9754611444425036	0.9805427713755326		False	1479.0	39.8789722785666	0.3230672856636729	0.9398870751294938	6041.0	4790.0	4722.0	3784.0	13722	70009	0.8971695609248932	142882	8506.0
M5_3.227.filtered.fa	0.8151599283189571	0.3562340607405	0.0135937093390934	424659.0	22.0	22.0	0	2.060411657823342	0.0031783081662494	0.0265036181971887	0.5131436734153275	0.0	0.979564637938694	0.9884495779653488		False	65.0	15.015384615384615	0.5737191674499125	0.9675	230.0	130.0	128.0	265.0	1546	3548	0.9105580294737406	7383	393.0
M5_3.228.filtered.fa	0.0097047701579548	0.0085132154252176		406192.0	31.0	10.0	0	0.1152525170891922	0.0001822322801593	0.0	0.0085327001492113		0.0	0.0		False					0.0	0.0	0.0	0.0	17	32	0.8548165063563852	67	0.0
M5_3.229.filtered.fa	0.9030086307750038	0.3087323135333201	0.0153544644115839	271818.0	9.0	9.0	0	2.050955127187901	0.0039469407290069	0.0549742842637352	0.5494817179068332	0.0	0.986682727698588	0.9941778759285284		False	8.0	13.375	0.3093285473413185	0.9333333333333332	199.0	87.0	82.0	371.0	1076	2369	0.9077500463159788	5015	453.0
M5_3.23.filtered.fa	3.8066769245482375	0.6673000875784653	0.0104857480249379	1526631.0	83.0	83.0	2	5.735541577604039	0.0046674711752788	0.2779420829263915	0.965309719231034	0.00685041689009	0.9885156075085726	0.9944357376006032		False	2440.0	39.394262295081965	0.3465859657138837	0.9481797435878424	4873.0	2361.0	2309.0	8234.0	26029	36124	0.9344387892756676	75056	10543.0
M5_3.230.filtered.fa	0.2727777086114501	0.1200086876946438	0.0153871369968864	11004070.0	400.0	333.0	0	1.4875032168143711	0.0004500551091311	0.0096840532639286	0.2140504832773786	0.0016290063770414	0.9847321797229832	0.9922394054277242		False	4753.0	50.968651378077006	0.1629291163639544	0.914421199291224	1627.0	827.0	796.0	3094.0	13561	42319	0.8840470211248556	88860	3890.0
M5_3.231.filtered.fa	0.1153196407931003	0.0796879167778073	0.0085024157008112	269928.0	4.0	4.0	0	0.454057585066874	0.0008752503636092	0.0007668711656441	0.0968144300163439	0.0	0.985507246376811	0.9903381642512074		False					3.0	2.0	2.0	3.0	134	665	0.9035434312599816	1348	5.0
M5_3.232.filtered.fa	0.3103580337750433	0.1655340326177791	0.0143095773795823	1921774.0	108.0	103.0	0	0.90071002795771	0.0006534139866648	0.0085228544043159	0.2397030085586391	0.0	0.974479516453996	0.981134379388241		False					418.0	309.0	307.0	358.0	2642	16308	0.8795211199269717	33541	665.0
M5_3.233.filtered.fa	0.1511154595027954	0.0911851713300155	0.0074282163468973	2988589.0	252.0	210.0	0	0.59555115005592	0.0003474395687487	0.0028525166893139	0.1249156092825556	0.0	0.9819354838709676	0.9852199413489736		False					154.0	126.0	126.0	82.0	2035	6197	0.8969976666009222	13453	208.0
M5_3.234.filtered.fa	0.5392421157668569	0.2207263392533818	0.0155345427838551	248534.0	4.0	4.0	0	1.4566640692814117	0.0029266276872354	0.0297786218384607	0.3788301899059973	0.0	0.9852722605053372	0.9939197405755978		False	2.0	14.5	0.0840643274853804	1.0	109.0	45.0	43.0	180.0	595	1772	0.8810119671259804	3648	223.0
M5_3.235.filtered.fa	0.3128903905109237	0.1032644085205188	0.0152285667476829	4795999.0	212.0	198.0	0	1.619261820916061	0.0007426870482466	0.0164180601372101	0.241401187279233	0.002595379219367	0.981902693641178	0.9901322055854004		False	696.0	47.72844827586207	0.2581127345203022	0.947431242662319	1425.0	777.0	754.0	2166.0	6737	22501	0.9038979366054208	47901	2920.0
M5_3.236.filtered.fa	0.0355871215689229	0.0212693807577098	0.0417313856674251	477729.0	46.0	27.0	0	0.2935930859290109	0.0004289217297365	0.0008393880212421	0.0309348434646171	0.0	0.9775561097256856	0.9900249376558604		False					9.0	4.0	3.0	19.0	75	332	0.917494249541268	697	22.0
M5_3.237.filtered.fa	8.642956456164537	0.3483654123732598	0.0261441204324103	339474.0	1.0	1.0	0	15.806714460856346	0.0271373201715262	0.2940725946611522	0.9995151788756326	0.0275454617296079	0.9849744565761795	0.9968546529099468		False	27915.0	39.66462475371664	0.3069054527497256	0.971508488339444	1500.0	314.0	295.0	7012.0	13098	19513	0.7770665217515633	41183	7307.0
M5_3.238.filtered.fa	0.7459135634185176	0.3177054100182128	0.01499961813544	261903.0	5.0	5.0	0	1.6635071249797426	0.0032567615437197	0.0299729289087944	0.4824461371715465	0.0	0.9877707006369426	0.9935031847133756		False					96.0	51.0	49.0	184.0	875	1796	0.9239407722073214	3822	233.0
M5_3.239.filtered.fa	7.339172005914244	0.8125973385904386	0.0195285760682001	202900.0	11.0	11.0	5	11.28463128541649	0.0251892228820352	0.5202217841301133	0.9984669389886508	0.0121863769991825	0.989957651606302	0.996883082432522		False	6169.0	60.46879559085751	0.1609937730749396	0.8991290316225593	1060.0	329.0	320.0	3872.0	6589	9299	0.9065919957221664	21277	4192.0
