genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
M5_3.166.filtered.fa	0.1377437845985488	0.0273654593741229	0.0195573995529347	2198611.0	79.0	52.0	0	1.2367215216278449	0.0008370741897583	0.0094682506364245	0.1145220841311537	0.0	0.9864053417879618	0.9946197819090168		False	182.0	22.71978021978022	0.3956831764165465	0.9971200297287254	283.0	112.0	108.0	797.0	1445	2581	0.90803984287278	5365	905.0
M5_3.167.filtered.fa	0.0402049600772942	0.0252509078276728	0.0054935621089689	184231.0	7.0	3.0	0	0.3001561517180922	0.0007019780282788	0.001264716578643	0.0348782113468469	0.0	0.974248927038626	0.974248927038626		False					6.0	6.0	6.0	0.0	38	199	0.859437497108245	413	6.0
M5_3.168.filtered.fa	0.3014197856765742	0.1767174174645529	0.0048923486905981	1051215.0	57.0	54.0	0	0.8297642608133012	0.0008137235684514	0.0062594236193356	0.2336786427272327	0.0	0.9857142857142857	0.9890577507598785		False					94.0	72.0	72.0	42.0	1451	2769	0.923223951080376	5724	114.0
M5_3.169.filtered.fa	5.825658989492845	0.8551207949304843	0.0066375776571019	588932.0	34.0	34.0	5	4.654828582162531	0.0061008918836754	0.5674407232074331	0.994166026137344	0.0	0.9923365571062648	0.994398295549757		False	397.0	25.680100755667507	0.5038712362974367	0.9781356045803234	2561.0	1872.0	1852.0	3344.0	15823	20292	0.9559617784090368	41903	5196.0
M5_3.17.filtered.fa	0.4546173221691764	0.1917674234205147	0.0177901133282063	421229.0	18.0	18.0	0	1.3173389765381125	0.0020384625514008	0.0202027875573618	0.3306358824063022	0.0	0.9790834312573442	0.9864864864864864		False					178.0	115.0	111.0	241.0	925	2937	0.8931957781408459	6164	352.0
M5_3.170.filtered.fa	7.385243236729804	0.8009453459106628	0.0037968671709648	439839.0	28.0	28.0	6	7.888072895234631	0.0119703542336565	0.6150545995239167	0.998528053755512	0.0006564904186639	0.9956787727566768	0.9968099066629702		False	1683.0	42.29590017825312	0.2755931675012664	0.9707061200985404	1169.0	863.0	846.0	1886.0	15292	19811	0.965035712378156	41069	2732.0
M5_3.171.filtered.fa	31.971419834560287	0.9152482733510076	0.009366517072929	3515480.0	73.0	73.0	34	19.010539948908622	0.0101602852709005	0.8791536290919021	0.999999999999451	0.008518399671126	0.9948230904402864	0.9992076092805164		False	139771.0	37.43608473860815	0.6651141178757707	0.991858078491756	16000.0	2449.0	2384.0	73279.0	518214	569234	0.8977777026856216	1171132	75663.0
M5_3.172.filtered.fa	0.12689745132705	0.0550324178378857	0.0124360902375047	5628537.0	219.0	160.0	0	0.8258526031153692	0.0003494630138011	0.0056345014699201	0.1060008454671672	0.0	0.9862205965819512	0.992274705177524		False	13.0	16.307692307692307	0.5003163790460692	0.8187330316742082	437.0	245.0	238.0	699.0	3350	7820	0.904028561506344	16453	937.0
M5_3.173.filtered.fa	0.2252613932405752	0.1393485905209173	0.0052749025048943	1711980.0	86.0	83.0	0	0.7027769357929409	0.0005398349063067	0.0036314676573324	0.1803729098167684	0.0	0.9794112916197522	0.9805372366092968		False	4.0	14.25	0.1923822714681445	1.0	128.0	121.0	121.0	38.0	1834	3635	0.9366577744493464	7469	159.0
M5_3.174.filtered.fa	0.6859363769868505	0.2546134830998086	0.0188123465023384	9132796.0	604.0	591.0	0	1.715498599045841	0.0005714521837619	0.0399435178449184	0.4542977714054558	0.0	0.9810716126273314	0.989884757508306		False	251.0	21.14342629482072	0.4064762886844898	0.9810942993288476	6905.0	3690.0	3545.0	10489.0	29254	120953	0.8898857509388173	251376	14034.0
M5_3.175.filtered.fa	0.0689737833240366	0.0510411528514726		216923.0	20.0	16.0	0	0.3350598222377274	0.0007261261633803	0.0	0.0590862963557082		0.0	0.0		False					0.0	0.0	0.0	0.0	68	107	0.9554559680919796	220	0.0
M5_3.176.filtered.fa	0.397169972466037	0.1970566710702202	0.0135214155911524	2552484.0	131.0	129.0	0	1.7901107303447226	0.0011262606118945	0.0106852775570777	0.2958057838710658	0.0116200454326276	0.9812275427146732	0.9879738945515876		False	1641.0	45.07739183424741	0.1852416153553369	0.9549752729831033	512.0	328.0	321.0	672.0	4692	10681	0.9233289488852608	22283	993.0
M5_3.177.filtered.fa	0.0114837089966065	0.0081351560129114	0.0	289976.0	22.0	5.0	0	0.1416149770367118	0.0002650019645568	4.138273512290618e-05	0.0100888774088665	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	15	302	0.8879866925907584	610	0.0
M5_3.178.filtered.fa	2.0227458702237584	0.5322428839509751	0.0039387520167692	1545907.0	97.0	97.0	1	3.4555247533504896	0.0027968215064571	0.1481596240912292	0.8323848336043714	9.25919872553603e-06	0.9898533450342952	0.9919010133556874		False	194.0	22.7319587628866	0.6219737215451258	0.9754144788142258	2324.0	1855.0	1841.0	1531.0	14653	25365	0.9331324762465456	54083	3372.0
M5_3.179.filtered.fa	0.0791517488295235	0.0357241216508635	0.0063398426535438	254170.0	23.0	10.0	0	0.5598251109891226	0.0011206166101892	0.0041783058582838	0.0675045382354792	0.0	0.9887005649717514	0.9905838041431262		False					12.0	10.0	10.0	9.0	97	469	0.8736645615848345	979	19.0
M5_3.18.filtered.fa	0.1898706710001624	0.0642032458531599	0.0187718636112254	843353.0	46.0	44.0	0	1.8165030999029268	0.0019889027379857	0.0071180158249273	0.1543551465519378	0.0076560927086448	0.974679327003165	0.9843411627519572		False	960.0	43.03020833333333	0.1545392322312817	0.9531939828287528	152.0	94.0	91.0	232.0	779	6185	0.8804667536056693	12783	323.0
M5_3.180.filtered.fa	0.4314447026785923	0.1183250385394902	0.014806822305232	1022328.0	65.0	59.0	0	2.1997086253622995	0.002189521490611	0.0223714893850114	0.3167986581647917	0.0015053608876545	0.9711862183551222	0.9791438940142538		False	919.0	37.02176278563656	0.2622946617012313	0.9842524774053062	659.0	477.0	469.0	668.0	2235	24497	0.8439535336716969	50258	1137.0
M5_3.181.filtered.fa	0.0452727482412639	0.0224691500403643	0.0030748777663146	867100.0	49.0	36.0	0	0.4418642676628772	0.0004772244918844	0.0017887210241033	0.039187344720886	0.0	0.9941972920696324	0.9941972920696324		False					9.0	9.0	9.0	11.0	196	1246	0.8768505197420814	2565	20.0
M5_3.182.filtered.fa	9.95170401104302	0.7060484907255062	0.0127437144369512	754866.0	39.0	39.0	6	15.293859136981188	0.017694483523961	0.5433043745512448	0.9998473487487178	0.0081007955232908	0.9905394004710794	0.9965400539351704		False	14499.0	52.28643354714118	0.3536109383926005	0.9708216547433428	3880.0	1419.0	1382.0	11638.0	34883	45460	0.8606608605566006	98558	13020.0
M5_3.183.filtered.fa	0.5633201199019923	0.1897196004299672	0.0180908420765857	4647796.0	158.0	157.0	0	2.1176711690540406	0.0009856357578067	0.0305458759377562	0.3918974028099262	0.0030539775656237	0.9831726197603736	0.9916954871065218		False	2411.0	35.96391538780589	0.271124520314548	0.9615081033047026	2389.0	1179.0	1134.0	4579.0	12525	25635	0.9238634606022312	53825	5713.0
M5_3.184.filtered.fa	0.0222345930161522	0.0132573674950516	0.0030575527821802	1309536.0	66.0	30.0	0	0.25220092042276	0.0002215073002115	0.0007552293331378	0.0194416705629943	0.0	0.9787664307381192	0.9817997977755308		False					21.0	18.0	18.0	5.0	144	1248	0.7002135841290272	2538	23.0
M5_3.185.filtered.fa	0.2021709034951766	0.094877748790725	0.014326482578758	181307.0	15.0	13.0	0	0.8049602940168092	0.0019063010184299	0.0083615083808126	0.1634900867729773	0.0	0.9755936675461742	0.983509234828496		False					37.0	25.0	24.0	38.0	173	574	0.8842080070554064	1219	62.0
M5_3.186.filtered.fa	0.8763711777860805	0.3669097938563004	0.0168510403366055	923385.0	65.0	65.0	0	1.6070665221395195	0.0016843081337366	0.0402583970933033	0.5387595322589944	0.0	0.9798246085974068	0.987867864636574		False	1.0	1.0	0.4827586206896545	1.0	750.0	451.0	434.0	863.0	3747	16122	0.89631566728147	32896	1297.0
M5_3.187.filtered.fa	1.3716886582046404	0.5088615698193988	0.0070814411803484	1952645.0	85.0	85.0	1	2.152854342353729	0.0015473975486014	0.0744185451016441	0.7021606659030838	0.0	0.9855277917323296	0.9894778856674902		False	95.0	24.6	0.5376011484989268	0.9727456197249884	2103.0	1529.0	1511.0	1583.0	12545	30603	0.9103297919965774	63177	3094.0
M5_3.188.filtered.fa	31.87872713445484	0.8230559537935094	0.0147543339926191	1408287.0	81.0	81.0	18	41.61598145357949	0.0352717581826295	0.7287797160663984	0.9999999999994044	0.0174252452585594	0.992982770665604	0.9976264967149974		False	270714.0	75.12443390441572	0.2114912296064108	0.9110814970478192	7202.0	2436.0	2355.0	41950.0	210510	281699	0.9185800078176464	621748	44305.0
M5_3.189.filtered.fa	0.1230750813418767	0.0556945225492318	0.0175102473302747	2706478.0	138.0	92.0	0	0.6950355086894544	0.0004246494892507	0.0047249598925245	0.102978364010748	0.0	0.9786518611197996	0.986471692211448		False	1.0	39.0	0.0185950413223139	1.0	273.0	173.0	169.0	335.0	1553	10978	0.8613347295868828	22483	504.0
M5_3.19.filtered.fa	3.115539281814094	0.721933149183101	0.0134663477326501	233505.0	4.0	4.0	2	3.568268948870242	0.0073970006433279	0.26032419006017	0.9361373876987568	0.0	0.9854903186536595	0.9927287084409496		False	34.0	18.38235294117647	0.2060809017693581	1.0	882.0	442.0	429.0	1420.0	3624	7493	0.9262366495650668	15198	1849.0
M5_3.190.filtered.fa	2.5717305091389795	0.6599775322464869	0.0077354838051618	1178578.0	71.0	71.0	1	3.94310895967763	0.0036541971029584	0.1744992694586187	0.8967743633433705	0.002426458905831	0.9913644298141115	0.9949528593170316		False	2564.0	32.31747269890796	0.1507370038041239	0.8881523180321704	1776.0	1038.0	1026.0	2882.0	14044	18899	0.9318047089035688	39112	3908.0
M5_3.191.filtered.fa	3.774766668259359	0.7343704713786121	0.0135947844041109	3495131.0	50.0	50.0	3	4.048741493569739	0.0021687553192241	0.3412372812349523	0.9643183585681644	0.0	0.9839033294233354	0.9918049349819608		False	665.0	26.60902255639098	0.3966875238311741	0.983188826079439	19198.0	9774.0	9504.0	27616.0	65144	106706	0.9438566214113812	215628	37120.0
M5_3.192.filtered.fa	0.1345146395551889	0.0679643894025261	0.0226827307301266	373372.0	33.0	30.0	0	0.7343196593184017	0.0012125165096334	0.0044620378603644	0.1119936869522506	0.0	0.9651860744297718	0.9819927971188476		False	20.0	29.3	0.1833994319019475	0.8001597744360902	58.0	30.0	30.0	64.0	238	1831	0.883649120961378	3738	94.0
M5_3.193.filtered.fa	0.0706132593228725	0.0476878366158413	0.0215442987188462	351662.0	28.0	21.0	0	0.3848048252315241	0.0006541301696005	0.0007165971870716	0.060447431487697	0.0	0.9801587301587298	0.988095238095238		False					5.0	3.0	3.0	6.0	115	774	0.9008683811424016	1595	9.0
M5_3.194.filtered.fa	7.392514166958898	0.8541191911032	0.0045449909046669	2592123.0	94.0	94.0	7	6.909301975961025	0.0043071213492582	0.6492380955687673	0.9985374737194672	0.0015960677603291	0.9954762746560264	0.997170963304524		False	11887.0	48.1287961638765	0.2699340866815743	0.9614583301101352	7613.0	4761.0	4691.0	13733.0	88006	100469	0.9677863752580932	205983	18424.0
M5_3.195.filtered.fa	0.9000242933664788	0.3230670437837357	0.011199879892031	5585887.0	306.0	299.0	0	2.0126146558438265	0.0008562623158204	0.0519047377793356	0.5482929600746262	0.0	0.9799437113274057	0.9860623452233956		False	116.0	17.54310344827586	0.4674395207924752	0.9632974481658692	5815.0	4041.0	3983.0	5100.0	23705	70385	0.9016464277266942	147251	9083.0
M5_3.196.filtered.fa	1.2040304689922887	0.4519561661343972	0.0084142366945386	1808921.0	118.0	118.0	0	2.0542911989714137	0.0015374605128542	0.0637871968980402	0.6546368835903583	0.0	0.9872428197528296	0.9919574298441752		False	365.0	31.676712328767124	0.333528245984757	0.9726778115536224	1472.0	928.0	904.0	1549.0	10114	22827	0.9139029005311976	47067	2453.0
M5_3.197.filtered.fa	0.0401007585847471	0.0218849403255983	0.0136105144720191	1001602.0	51.0	30.0	0	0.3460803056831314	0.0003475779435495	0.0014187271990271	0.0347894064848898	0.0	0.9852216748768472	0.9894440534834624		False					21.0	15.0	15.0	27.0	192	1098	0.886198004688217	2236	42.0
M5_3.198.filtered.fa	5.715755004038368	0.8032180059977697	0.0151875249501857	409819.0	18.0	18.0	5	5.037145004897018	0.0079032345559111	0.5403580605096396	0.9935714846945328	0.0026542546357142	0.982921575622378	0.9909459965951528		False	841.0	49.49702734839477	0.1909516134680373	0.9775569900207692	3782.0	2005.0	1937.0	5929.0	11046	18455	0.9407655886829144	37708	7866.0
M5_3.199.filtered.fa	0.4390894295094191	0.210801431370613	0.0125973806950131	15920964.0	704.0	590.0	0	1.1891971625827915	0.0002993629996499	0.0149765428776799	0.3213949373705114	6.642057543695898e-05	0.9823394466555668	0.9890287324747002		False	338.0	40.57396449704142	0.3379075337586372	0.975078078571998	4211.0	2616.0	2571.0	4458.0	32286	59150	0.9077423204259778	122642	7029.0
M5_3.2.filtered.fa	1.7471644879149817	0.4818433179723503	0.0229060810441833	265825.0	2.0	2.0	0	3.544909591776121	0.0068807387487313	0.1051443618922222	0.7862068334599805	0.0	0.9802146690518784	0.9908050089445438		False	627.0	25.58213716108453	0.2258528110633208	0.9488356883994667	553.0	257.0	245.0	1066.0	2183	7157	0.9072574591130838	14819	1311.0
M5_3.20.filtered.fa	0.0729369341511011	0.0385118630034253	0.0127883303794078	2768186.0	131.0	109.0	0	0.5190338363675497	0.0003134462898087	0.0022195040362172	0.0623732336657494	0.0	0.9757486979166664	0.9816080729166664		False	148.0	27.45945945945946	0.1850875210438247	0.9684232713747232	149.0	113.0	110.0	137.0	1011	5674	0.8829256745176569	11542	247.0
M5_3.200.filtered.fa	3.556069668585186	0.7502752385609851	0.0021061131893373	797490.0	67.0	67.0	3	4.841942540003408	0.0054681063258596	0.2906581900713488	0.9567176140340744	0.000547924651219	0.9935547051946316	0.9942794773012592		False	336.0	33.023809523809526	0.4222883267255389	0.9721551678862176	1494.0	1326.0	1316.0	770.0	13919	18004	0.964484882806022	36712	2086.0
M5_3.201.filtered.fa	0.6371268289223836	0.2265027300876937	0.0162949847451801	507676.0	9.0	9.0	0	2.0879198077697536	0.0029355684109022	0.0324990742126868	0.4302644595485527	0.0	0.9834535426389478	0.991211588581126		False	320.0	28.46875	0.2275647736411868	0.975168979128334	273.0	145.0	138.0	509.0	1535	6078	0.903031132449375	12578	647.0
M5_3.202.filtered.fa	11.776881415115406	0.8905759015797089	0.0158767160099853	1822551.0	76.0	76.0	12	8.495918258995701	0.0063195942257385	0.7955223200887108	0.9999695366516238	0.0018633086745854	0.9911227136038844	0.9979584517339366		False	17598.0	36.12404818729401	0.3472500972783109	0.981975244953671	12871.0	2960.0	2823.0	50429.0	99875	128570	0.9523636414135273	262491	53252.0
M5_3.203.filtered.fa	0.9682440786677484	0.2981434256790696	0.0239100499022879	414096.0	26.0	26.0	0	2.3960641284898125	0.0037470763073192	0.0586554808546809	0.5746995937281842	0.0	0.9820083165218824	0.9926715797274488		False	72.0	16.23611111111111	0.2299391113317177	0.9373384262796028	437.0	178.0	175.0	958.0	1905	6030	0.841089722878109	12819	1133.0
M5_3.204.filtered.fa	0.5089305768937046	0.2806797660440419	0.0088457763693517	1113030.0	75.0	75.0	0	1.0663078599767892	0.0010175967360279	0.0118172915375146	0.3619800326862993	0.0	0.9816011556298944	0.98753136166654		False					242.0	164.0	164.0	171.0	2654	7055	0.900738524288314	14399	335.0
M5_3.205.filtered.fa	0.3135678919613565	0.1357761668021962	0.0140118350009805	1676141.0	146.0	137.0	0	1.1483211370048114	0.0008947968985228	0.0141605032034894	0.2418548709970325	0.0	0.9788497998736044	0.9862650094796712		False	21.0	10.80952380952381	0.3300242910153543	1.0	502.0	326.0	318.0	545.0	2548	10350	0.8840478452712417	21849	863.0
M5_3.206.filtered.fa	0.844692018360424	0.3260422536410339	0.0194064731075676	4346087.0	175.0	175.0	0	1.822855134291206	0.0008779278226421	0.0449003897068788	0.52567524379365	0.0	0.9766322812735406	0.9861894732526736		False	617.0	29.33711507293355	0.2119717946944873	0.9111157803867024	4560.0	2695.0	2624.0	5554.0	17261	73584	0.888581815898012	151578	8178.0
M5_3.207.filtered.fa	0.3200367683647306	0.1688069642756975	0.0074654353417644	552649.0	32.0	32.0	0	0.9505164511747562	0.0012860702970615	0.0100588257646353	0.2461730649761068	0.0	0.984529591653175	0.9884871379744558		False					86.0	64.0	64.0	66.0	840	1575	0.9468718129292928	3279	130.0
M5_3.208.filtered.fa	4.180188094100469	0.7978300030567517	0.006227670579587	336959.0	22.0	22.0	3	5.458846352109151	0.0094660146167393	0.3677450372300487	0.9750556038967112	0.0025424541908265	0.9925997659686076	0.9954646330145664		False	966.0	41.35403726708075	0.2906912204988507	0.9592555842768256	917.0	562.0	556.0	1227.0	6583	10074	0.9529336726172708	20828	1783.0
M5_3.209.filtered.fa	0.0380164230984502	0.0132339891083321	0.0120666706907461	4357643.0	157.0	68.0	0	0.565765356471229	0.0002720075421255	0.0017344238617068	0.0330113313044843	0.0	0.9834612331304576	0.9892828790685366		False	13.0	10.076923076923077	0.5098997883000769	1.0	125.0	81.0	79.0	186.0	813	1900	0.9236218847851076	4019	265.0
M5_3.21.filtered.fa	0.8407420371018551	0.3960621454496148	0.0044499136390974	317127.0	28.0	28.0	0	1.4257323857510062	0.0025544115274128	0.0302402507512762	0.5240179896089133	0.0	0.9916579770594368	0.9938477580813349		False					80.0	59.0	58.0	69.0	1259	2293	0.9274421275110408	4730	127.0
M5_3.210.filtered.fa	0.4355420446808847	0.2145695783657119	0.0090289312244458	315795.0	24.0	24.0	0	1.0703551094663346	0.0019193398546542	0.014765908263272	0.3192659824778676	0.0	0.97898348702552	0.983915933948102		False					98.0	75.0	74.0	51.0	659	3501	0.9041160737282083	7196	125.0
M5_3.211.filtered.fa	0.1517834162268692	0.0894294195654891	0.0103046775949523	1631812.0	58.0	56.0	0	0.6432964359724368	0.0005053885019689	0.0028943285133336	0.1254315869423639	0.0	0.9792504763921236	0.9851789117086596		False					98.0	70.0	70.0	68.0	1160	4011	0.9047156588287468	8238	138.0
M5_3.212.filtered.fa	0.470634578943823	0.2351829316510416	0.0047389958003197	2731512.0	90.0	90.0	0	1.1253095011755383	0.0006831344585242	0.0156235813717823	0.3400362259079662	0.0	0.9887055956509512	0.9915409129252976		False	1.0	5.0	0.9999999999999992	1.0	482.0	361.0	356.0	315.0	6609	8938	0.957037818922127	18127	671.0
M5_3.213.filtered.fa	1.5472693597717693	0.3539856841780611	0.019194716432004	2490112.0	112.0	110.0	0	4.138548279032406	0.0026345162240289	0.0927460290942736	0.7449355051132796	0.0011926710207908	0.9831217416907702	0.9937431802830076		False	4209.0	32.55618911855547	0.4050283451399921	0.9786167687621868	3898.0	1445.0	1408.0	8832.0	18219	48360	0.9105077017765624	101533	10240.0
M5_3.214.filtered.fa	0.1530018567742102	0.0980460790184514	0.0020253164481512	928492.0	61.0	58.0	0	0.5580063061028255	0.0005829380401937	0.0017016840209716	0.1263720142476067	0.0	0.991772151898734	0.9924050632911392		False					13.0	12.0	12.0	2.0	683	1285	0.9310854455146964	2694	14.0
M5_3.215.filtered.fa	2.326502995396144	0.5195471269238919	0.0237290986012499	207652.0	9.0	9.0	1	3.457663318003229	0.0076208991066916	0.203898830736039	0.8718177429903731	0.0	0.9838214454416628	0.993103448275862		False	44.0	12.636363636363637	0.4371931610624703	1.0	685.0	292.0	277.0	1584.0	2245	4383	0.9158399814578236	9237	1861.0
M5_3.216.filtered.fa	0.3941298462481483	0.1806528068651989	0.005544275731656	489425.0	27.0	26.0	0	1.144823265996583	0.0016455269472724	0.0170363181284159	0.2939128832258042	0.0	0.9809306788198608	0.9842887982729672		False					159.0	131.0	128.0	64.0	924	4270	0.8731967886508794	8931	192.0
M5_3.217.filtered.fa	0.3832233228156834	0.0562547790854038	0.0089049951811172	227554.0	11.0	10.0	0	6.340444847410017	0.0133563581829059	0.0117686351371542	0.2870800906975067	0.0212826751223545	0.9910380881254668	0.9932785660941		False	560.0	92.875	0.0696647431883443	0.9984385153955494	24.0	18.0	17.0	71.0	474	732	0.9306484109336124	2396	88.0
M5_3.218.filtered.fa	0.6734460151455121	0.3757716660810801	0.0023327055736554	668845.0	49.0	49.0	0	1.126335277389488	0.00138742808478	0.0142888113090476	0.448245915671065	0.0	0.9924662551009732	0.9944543266715496		False					72.0	53.0	53.0	31.0	2091	2481	0.9715437274600532	5086	84.0
M5_3.219.filtered.fa	0.3150373192775879	0.148202646910323	0.0139454212614365	5088121.0	195.0	191.0	0	1.5752138551644046	0.0007010220473056	0.0099441424447256	0.2428379296779178	0.0037632391845719	0.9856513232009804	0.9911259560843528		False	5033.0	44.21696801112657	0.1820636308033506	0.9567411583186654	726.0	449.0	443.0	1522.0	7558	18195	0.92723673652649	37643	1965.0
M5_3.22.filtered.fa	0.7812823695953707	0.3973465765951629	0.0070785101206424	5603252.0	81.0	81.0	0	1.4610943000082572	0.0006181401150373	0.0220129310621759	0.4983598918094958	0.0	0.9924195745232844	0.9957192891425606		False	592.0	28.56925675675676	0.2256828867141129	0.9507625038710364	935.0	528.0	519.0	1501.0	20201	26998	0.9386951824462728	55749	2020.0
M5_3.220.filtered.fa	1.7225487338421364	0.5057403915363429	0.0093987343919022	336214.0	25.0	25.0	1	2.647420909920347	0.0046001215523433	0.1241441462877809	0.7815090167705897	0.0	0.9822228611131076	0.988116629531134		False					742.0	496.0	490.0	616.0	2766	9626	0.8947251193568228	19889	1106.0
M5_3.221.filtered.fa	7.913755220610139	0.7987168644950527	0.0346940487898079	500181.0	22.0	22.0	6	8.050520751817674	0.0114335072702043	0.5620905232305905	0.9990769672664588	0.0045915413875386	0.977826546255162	0.9935940984609476		False	11735.0	28.052066467831278	0.233660025712647	0.9762418058903478	6234.0	1801.0	1664.0	20156.0	18690	44678	0.9299268271302592	90848	21820.0
M5_3.222.filtered.fa	1.099139600986601	0.2958268921681825	0.0233391271747672	260693.0	15.0	15.0	0	3.816858256223989	0.0075189217324386	0.0522952284871476	0.6211217128916249	0.0107945358288555	0.982909117582337	0.9928115601848456		False	1427.0	34.94043447792572	0.2071022196666212	0.9660442839681564	233.0	98.0	96.0	643.0	1333	3703	0.8753251166920167	7714	739.0
M5_3.223.filtered.fa	0.1722929272298671	0.1009982384028185	0.0133504197393228	940056.0	83.0	71.0	0	0.6510006408714551	0.0006774442291365	0.0034391568161896	0.1411273783186999	0.0	0.9684503557067736	0.9771110423755024		False					102.0	74.0	73.0	62.0	773	7539	0.8423752767990171	15404	135.0
M5_3.224.filtered.fa	0.7207501619630742	0.3092037853190282	0.0140839354453587	4039501.0	84.0	84.0	0	2.272969012954813	0.0011332733925487	0.0240549513417622	0.4708177523894082	0.0067969273429959	0.9842441082638674	0.9913553565915406		False	4165.0	35.75702280912365	0.2068305548276232	0.9358907184161428	1531.0	840.0	819.0	2695.0	13745	22467	0.9240202604593788	47662	3514.0
M5_3.225.filtered.fa	0.4387738815256283	0.2365055530503423	0.0086917731706536	645321.0	51.0	51.0	0	1.052985843649938	0.0013212793212603	0.0118049776777758	0.3212058320650716	0.0	0.977815699658703	0.9829351535836176		False	186.0	50.29032258064516	0.165568674409098	0.9638858018425344	169.0	130.0	129.0	115.0	1334	3488	0.9013254248729704	7274	244.0
M5_3.226.filtered.fa	2.5733539480502907	0.5054607731608213	0.0105608697444817	1285166.0	86.0	86.0	1	4.383837275298482	0.0038931469086794	0.212079217781983	0.8969222309291272	0.0024804148570093	0.9751501520782808	0.9811305525082826		False	2322.0	39.07881136950905	0.2907762099654772	0.9536734763884248	6773.0	5143.0	5059.0	4954.0	16145	78973	0.8968750373680208	160517	10013.0
M5_3.227.filtered.fa	1.0164367174603623	0.4061988560233034	0.0117293142225446	424659.0	22.0	22.0	0	2.1642462423145328	0.0033384792206959	0.0438657840761645	0.592418196440908	0.0	0.9801911101567532	0.9878140433755636		False	55.0	30.78181818181818	0.9378782443451864	1.0	369.0	227.0	221.0	366.0	2036	4589	0.9132977319011292	9457	587.0
M5_3.228.filtered.fa	0.0024323472643478	0.001733170520345		406192.0	31.0	4.0	0	0.0623616609585946	9.860355294638974e-05	0.0	0.0021454578425961		0.0	0.0		False					0.0	0.0	0.0	0.0	6	18	0.916261899248488	36	0.0
M5_3.229.filtered.fa	1.035928452126055	0.3325607575657241	0.015234875436633	271818.0	9.0	9.0	0	2.2703890552426578	0.0043692282264193	0.067037503035119	0.599373145871201	0.0	0.98430468664252	0.9925913730655253		False	19.0	23.57894736842105	0.501488352234167	0.9816520467836256	286.0	135.0	131.0	424.0	1311	3237	0.8932719190338793	6806	555.0
M5_3.23.filtered.fa	3.6208232375734544	0.6664937368624114	0.0104778891615694	1526631.0	83.0	83.0	2	5.295005612965101	0.0043089716528179	0.2809008856757133	0.9591229671953454	0.0062003503384474	0.9882098350869338	0.9940419558241922		False	2607.0	57.46029919447641	0.2822878926896102	0.962656819556842	5056.0	2555.0	2511.0	8138.0	25986	36535	0.9282310081856362	75472	10649.0
M5_3.230.filtered.fa	0.3968956940477477	0.1479409891067577	0.0127728948384064	11004070.0	400.0	284.0	0	1.8541355580065504	0.0005609824378664	0.0183072263262592	0.2956352159386564	0.0050076018974339	0.9874413017363766	0.9937156869558312		False	7208.0	51.07477802441731	0.1764797806047354	0.9305208685788656	2530.0	1266.0	1232.0	4669.0	20696	57819	0.8670707102576091	120237	5901.0
M5_3.231.filtered.fa	0.1794293293026288	0.1076064728372009	0.0037795724184444	269928.0	4.0	3.0	0	0.6787463475432178	0.0013083648572859	0.0040269997925372	0.146522498839638	0.0	0.9834406623735048	0.9889604415823366		False					18.0	12.0	12.0	6.0	227	757	0.9015651288334564	1571	18.0
M5_3.232.filtered.fa	0.4004310600518063	0.1923425959556118	0.0148678161472242	1921774.0	108.0	103.0	0	1.108237587211204	0.0008039634483402	0.0148789607935167	0.297830622820522	0.0	0.9742603343358746	0.9808001678673848		False	36.0	17.333333333333332	0.159464010199264	0.9665178571428572	736.0	549.0	537.0	603.0	3594	21718	0.8784899089093625	44500	1140.0
M5_3.233.filtered.fa	0.2140023268505639	0.1141066904816955	0.0117023293091795	2988589.0	252.0	213.0	0	0.7826011711835671	0.0004565629894137	0.0067965183569905	0.1721837376608724	0.0	0.9830149665222528	0.9894151240645924		False					345.0	215.0	212.0	339.0	2978	9321	0.8858491275440897	19915	551.0
M5_3.234.filtered.fa	0.8284097950381034	0.2847014895346311	0.016524395583071	248534.0	4.0	4.0	0	1.9823983712009643	0.0039828963194989	0.051123789903997	0.5188065222065383	0.0	0.9892963954037464	0.9947269006768455		False					136.0	67.0	62.0	328.0	965	2490	0.8499052579885713	5109	390.0
M5_3.235.filtered.fa	0.547402532819544	0.1121620333949193	0.0158152194884763	4795999.0	212.0	172.0	0	2.646864591760941	0.0012140050641418	0.0366565964671802	0.3832900337360166	0.0027863079740646	0.9828616933534312	0.991143596598504		False	4708.0	48.975148683092605	0.2342719103272509	0.9407144546331492	3013.0	1557.0	1506.0	5443.0	12400	40371	0.8062178002496816	85304	6949.0
M5_3.236.filtered.fa	0.037818512169033	0.0172252469496304	0.0272915440910266	477729.0	46.0	20.0	0	0.4207661408848528	0.0006147138662745	0.0022188311783458	0.0328423300940845	0.0	0.9858490566037736	0.9952830188679244		False					15.0	5.0	5.0	39.0	86	485	0.8974471725794955	1017	44.0
