genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
M5_3.171.filtered.fa	15.05963367733567	0.9244896856190336	0.0087967652634273	3515480	73	73	15	9.377970373881393	0.0050121066795979	0.850590246566614	0.9999983215780762	0.0194481201067576	0.9978185646402804	0.9995746150885232		False	15919.0	24.544192474401655	0.6842739391850613	0.990513019743004	6523	1272	1242	58521	228079	248261	0.9091335642375596	514648	59763
M5_3.172.filtered.fa	8.513701517818928	0.8661796129260587	0.0239893942406786	5628537	219	219	7	7.05649726175156	0.0029859865921212	0.6507644881787221	0.9994565639057724	0.0014362924032073	0.9918164861697932	0.998621292916012		False	49375.0	22.328587341772156	0.3023997132294899	0.9711699102700044	29975	5050	4707	184525	209131	288784	0.9463995185050808	597589	189232
M5_3.173.filtered.fa	1.3937148798467272	0.6001880863094196	0.0096937262845665	1711980	86	86	1	1.6780000946373206	0.0012889481394964	0.0562868725101928	0.7078974205458782	0.0	0.9969282497249952	0.9989726240634276		False					296	99	92	1338	10483	12304	0.9727629399836664	25497	1430
M5_3.174.filtered.fa	2.8320781499991896	0.6177994121405974	0.0156921973290759	9132796	604	604	2	3.9827003895983	0.0013266830040964	0.2351538345978603	0.9179744919613582	0.0003500367110421	0.9905495033553549	0.9962111405598404		False	9560.0	41.18807531380753	0.2590262730394347	0.959660860128263	20296	8137	7721	57077	112674	275688	0.9118252860491814	589506	64798
M5_3.175.filtered.fa	1.0831124408200146	0.5307689825421924	0.0012982547311523	216923	20	20	1	1.403456131077723	0.0030415052724794	0.0290748330052598	0.6157217138094572	0.0	0.9998414460123672	1.0		False					1	0	0	8	1010	1093	0.9806375409418276	2268	8
M5_3.176.filtered.fa	3.010776952960332	0.767404222710113	0.0134992361726988	2552484	131	131	2	3.920659017388475	0.0024667098795074	0.2434267952316253	0.9299479014992708	0.0018933361632478	0.9965123933157692	0.9992081668257308		False	4244.0	109.64985862393968	0.1519386126560888	0.9453284042546454	2167	492	465	12850	33135	45187	0.9534823859532188	94785	13315
M5_3.177.filtered.fa	0.0920248572295638	0.0569116064777774	0.0156936668164549	289976	22	21	0	0.478032762310501	0.0008945354777126	0.0011794079510028	0.0780441567571055	0.0	0.9824561403508772	0.9970760233918128		False					6	1	1	11	126	228	0.9460005891048991	487	12
M5_3.178.filtered.fa	1.823442807361633	0.5788789364431366	0.0091019687344414	1545907	97	97	1	3.0903687976703207	0.0025012727539653	0.1052999954072269	0.8001323734670682	0.0021611029065556	0.9926282681344604	0.9966397188912915		False	948.0	32.40084388185654	0.3364714125061623	0.9445777236717584	1200	547	536	2605	12351	24401	0.9303905335988358	54069	3141
M5_3.179.filtered.fa	0.4235157571703977	0.1853247826258016	0.0078890099995643	254170	23	22	0	1.4246138252784888	0.0028516868650132	0.0186331982531376	0.3119986051010613	0.0	0.9991554054054054	1.0		False	6.0	48.5	0.6608663869819478	1.0	4	0	0	65	474	762	0.9345565846526946	1656	65
M5_3.18.filtered.fa	1.3647831928030136	0.532409323260841	0.023742924605623	843353	46	46	1	1.881448489001586	0.002060011926957	0.066102806298193	0.7003390347570035	0.0	0.9910490062423764	0.9978115806845088		False	1.0	1.0	0.999999999999999	1.0000000000000002	499	122	115	2052	5106	9166	0.9338393824741176	19488	2167
M5_3.180.filtered.fa	3.0561796214130887	0.7189717977009336	0.0097662285351147	1022328	65	65	2	3.37606108289899	0.003360426107983	0.2642547205984772	0.9327007782107258	6.290009257505752e-06	0.995576613425626	0.9983898132553534		False	140.0	16.84285714285714	0.3496444077989459	0.9831323534912788	1195	435	419	4367	13948	20417	0.9433790810500274	43761	4786
M5_3.181.filtered.fa	4.104854111405835	0.8714012224656902	0.0050036636335442	867100	49	49	4	3.143795839494145	0.00339537835912	0.3999884673048091	0.9733398724619814	0.0	0.997912521984834	0.9991379061788196		False					724	299	296	2633	15485	19305	0.9622513140277876	39813	2929
M5_3.182.filtered.fa	7.522189368709149	0.7783911316710516	0.0139024926807709	754866	39	39	4	10.965074446023529	0.012686224411144	0.4817477539059913	0.9986957057806216	0.0065224808681067	0.9949100108619432	0.9988670580632742		False	11360.0	70.41531690140845	0.2488439337819433	0.9539690120512628	1851	412	392	10554	24642	32016	0.860001889318223	71229	10946
M5_3.183.filtered.fa	8.764083664601458	0.8178500089074477	0.0102025569636592	4647796	158	158	7	9.242086775346277	0.0043015796482714	0.5794318425335363	0.9995643563110224	0.0045420382417604	0.9965103166224856	0.9989190818991334		False	46691.0	54.57454327386434	0.2357890786293117	0.945332684968493	9398	2911	2812	55976	179161	232041	0.9491502274061152	484987	58788
M5_3.184.filtered.fa	1.336718501820492	0.4864448170955208	0.0140697224676666	1309536	66	66	0	1.953953166130491	0.001716151114135	0.0787301761845416	0.6928203234950318	0.0	0.9939476236663434	0.9983317167798256		False					624	172	168	2187	8030	11238	0.9431758978876978	23319	2355
M5_3.185.filtered.fa	1.1383123652148015	0.4886904532091977	0.0135492437393581	181307	15	15	0	1.7440024024057197	0.0041301335985907	0.0513052446954612	0.6340028814714842	0.0	0.9887121049236725	0.9938722855299936		False					105	57	56	193	913	1544	0.9312073441130578	3306	249
M5_3.186.filtered.fa	2.47481061529048	0.690212641530889	0.0245023986425919	923385	65	65	2	2.7169398145801598	0.0028475260765671	0.1929888399746584	0.887551256365872	0.0	0.9893323905882616	0.9978844351666358		False	8.0	16.875	0.108790642193012	0.9464285714285714	1901	377	348	6856	9969	19426	0.9296233384605924	40560	7204
M5_3.187.filtered.fa	4.435363314888267	0.8141485011356391	0.0152001156388226	1952645	85	85	4	3.9802791868813534	0.002860887583224	0.4254572643772933	0.9800878624699196	0.0003478846242272	0.9924672019952646	0.9975889750074328		False	696.0	31.716954022988507	0.3628703659194484	0.969592207090429	6258	2003	1910	22210	37799	61899	0.9363834452910615	128924	24120
M5_3.188.filtered.fa	19.659067363399647	0.861450826429556	0.0146403453055576	1408287	81	81	12	24.356364270819576	0.0206433144374273	0.7217633905588846	0.9999999710864784	0.0176383181553418	0.9949825372620394	0.9986541394067588		False	166578.0	72.21866032729412	0.2145873423897991	0.9196589470715572	5100	1368	1309	38176	120146	166530	0.9194146094298644	377257	39485
M5_3.189.filtered.fa	1.5533375848612108	0.520800464662931	0.0227336189664228	2706478	138	138	1	2.647781411663427	0.0016177288930614	0.0883502470738723	0.7462985475774351	0.0004512118944801	0.9887377780008196	0.9968592912285984		False	870.0	24.420689655172414	0.3367900695140932	0.9814474949403524	2693	751	697	8781	18537	46489	0.9064084692456644	97805	9478
M5_3.19.filtered.fa	3.52645553628402	0.7702233356887432	0.0144508619315242	233505	4	4	2	4.197074563778089	0.008700511002174	0.2925290679000449	0.955570883104317	0.0138282014499652	0.9948907139824616	0.9986677792905558		False	607.0	34.749588138385505	0.1271666902355335	0.9749788751912424	349	91	90	1651	3696	6003	0.9271736126879804	12600	1741
M5_3.190.filtered.fa	2.4992787919000694	0.699916339860408	0.0090091516817044	1178578	71	71	2	4.0775106694261165	0.0037787511904609	0.1445767696325571	0.8899546992809667	0.0009109176730184	0.9978285747821238	0.9994483406203234		False	2860.0	28.587412587412587	0.1594841904896238	0.8906327068940391	370	94	89	2878	12772	16342	0.9587496397887038	34529	2967
M5_3.191.filtered.fa	2.987753534846047	0.7382575932060915	0.0160690974491729	3495131	50	50	2	3.158852901205211	0.0016920761779965	0.2557165954580815	0.9285091901613888	0.0	0.994449311506518	0.999027706450144		False	230.0	23.60434782608696	0.4381208499646939	0.9603832112400044	4961	869	823	23637	47355	62355	0.9537649473902572	127186	24460
M5_3.192.filtered.fa	1.8235164929346603	0.6550116237961068	0.0141677670730755	373372	33	33	1	2.063860793296528	0.0034078691121791	0.1023215452685257	0.8001453773034221	0.0	0.9940320385299968	0.9985603601717098		False					228	55	50	814	2983	4634	0.932603746096254	9840	864
M5_3.193.filtered.fa	1.269099305583202	0.54152282589532	0.0211024075171801	351662	28	28	1	1.6770890223076895	0.002850885578	0.0555903111510484	0.6739207036414654	0.0	0.9896669906389074	0.9981584735792112		False					202	36	34	650	1954	3013	0.9554456786664584	6335	684
M5_3.194.filtered.fa	3.792751347061849	0.8270676198621747	0.0056256681402674	2592123	94	94	3	4.561422599139043	0.0028435000710774	0.3086010964757459	0.9648805243110088	0.0029960300709587	0.9982573518749094	0.9995137086652366		False	9750.0	34.37794871794872	0.3047661272948781	0.9707106748697776	1394	389	375	7886	42392	50170	0.9696206662229536	104199	8261
M5_3.195.filtered.fa	2.5490576519002266	0.6739278828948742	0.0184865343497162	5585887	306	306	2	3.128077835107026	0.0013308335817679	0.1984494136741398	0.8946869469175645	0.0002837636108077	0.9904719462777264	0.9971583630727928		False	1178.0	25.8786078098472	0.3377731092176725	0.9636483268018816	10562	3150	2991	33731	62305	117862	0.9300611322302884	253440	36722
M5_3.196.filtered.fa	2.78342669469811	0.7143429702015732	0.0100283926297797	1808921	118	118	2	3.113351829489406	0.002330076428726	0.2291631309493338	0.914373954428341	0.0007830426715783	0.995616807144339	0.9984681742083958		False	1524.0	35.25853018372703	0.1516275804073965	0.9361442909781656	1817	635	607	6544	21709	33282	0.9482078462508586	70319	7151
M5_3.197.filtered.fa	2.9335824009936085	0.6281856465941562	0.0287206103868024	1001602	51	51	2	3.5820357816738086	0.0035975367863177	0.263537812424496	0.925006456819412	0.0	0.9857857251098652	0.9964123352023034		False	134.0	19.761194029850746	0.3823331494965654	0.924280082519781	3752	947	874	12812	13427	29646	0.930116620332464	60521	13686
M5_3.198.filtered.fa	4.29755575022144	0.8083104980491388	0.0196537287456465	409819	18	18	4	3.6281255830228702	0.0056924959382855	0.4314465654349847	0.9775112867158248	0.0	0.99323021236886	0.9981958544241156		False	2.0	10.5	0.5789473684210527	1.0	1197	319	305	5672	7695	11516	0.9527466628386771	23709	5977
M5_3.199.filtered.fa	2.744283888839897	0.6660161407311769	0.0167922711061838	15920964	704	704	2	3.517055990295193	0.0008853674262935	0.2241713504282781	0.9113627139257814	0.0010325418977145	0.9941519025929778	0.9986363218627836		False	9649.0	36.59425847238056	0.2194531554661463	0.9462490869355296	20872	4867	4656	102361	188697	270556	0.9463460632016738	567533	107017
M5_3.2.filtered.fa	8.80347220916016	0.8596858835700179	0.0248058899458719	265825	2	2	7	8.93116601445116	0.0173355676572265	0.6232446158186777	0.9995792475747036	0.0172527872108493	0.9883264724700316	0.9972234629453022		False	4873.0	32.51528832341474	0.242509479530327	0.964023874414588	1934	460	433	8036	10193	17843	0.9282720697555504	37354	8469
M5_3.20.filtered.fa	1.9729660506916804	0.5810267084653994	0.0228452831165527	2768186	131	131	1	2.632582298120945	0.0015898253565452	0.1478271330033458	0.8248528887990598	0.0	0.9920114952359772	0.9983113928443134		False	112.0	15.116071428571429	0.4123239378626763	0.9453365307531976	3269	691	641	14521	25184	37876	0.9488935501994804	77540	15162
M5_3.200.filtered.fa	0.6648923497473322	0.3475416619644133	0.0048767711435045	797490	67	66	0	1.3085432125052652	0.0014777650413744	0.0175989667582038	0.4440628022658671	0.0	0.9970787317420734	0.9984324902030638		False					41	22	21	114	2371	2651	0.9810961908157646	5516	135
M5_3.201.filtered.fa	2.698431676896288	0.6307566243036897	0.0207006103390195	507676	9	9	1	4.541241189056467	0.0063848832370254	0.1800636626509821	0.9077003722660176	0.0058721054535492	0.9921893801824666	0.9979543614763604		False	1826.0	29.515334063526836	0.2609338543321125	0.9431834600605984	714	187	179	3339	5950	11948	0.926874835144948	25116	3518
M5_3.202.filtered.fa	7.862821945723329	0.9011160730207276	0.0139546219111553	1822551	76	76	8	5.653715298162471	0.0042054531909374	0.717068548424708	0.9990345070693438	0.0004551871655107	0.9970349546328928	0.9994551968254504		False	5508.0	73.95388525780683	0.1660548748993688	0.9642195410323782	3875	712	666	34052	62175	73053	0.9681891908347112	150295	34718
M5_3.203.filtered.fa	3.439989760828407	0.5951880723310536	0.0281787730794393	414096	26	26	1	6.250886532009001	0.009775426519404	0.2494300838452919	0.9520458991962186	0.0065972896414967	0.9903086515374488	0.9973956316319418		False	4965.0	35.18710976837865	0.1604168211833447	0.9429218730120664	1001	269	258	5145	6176	14562	0.8910921243437531	32147	5403
M5_3.204.filtered.fa	1.5843400447427294	0.610804740213651	0.013465795054295	1113030	75	75	1	1.895242206389687	0.0018086636660884	0.080544100338715	0.7531494680945918	0.0	0.9953707835088346	0.9989402998393716		False	4.0	13.25	0.2739938080495356	1.0	415	95	84	1744	7678	12566	0.9415032703217042	26295	1828
M5_3.205.filtered.fa	1.985299566086624	0.5693852724800599	0.0190358935635789	1676141	146	146	1	2.833407093621189	0.0022078526623989	0.1495518575107941	0.8267499785070134	0.0010554950062829	0.9869429927793514	0.9948537918378744		False	1443.0	53.51697851697852	0.3243922594092774	0.9481804661153715	3273	1290	1237	7650	14962	37510	0.9193602518415668	80826	8887
M5_3.206.filtered.fa	2.685042660213659	0.6867059955311525	0.0299379509454016	4346087	175	175	2	3.112918554638971	0.0014992512335871	0.2196964763935926	0.906602683831111	0.0004914663754053	0.9873305963427662	0.996859093860623		False	1546.0	35.66235446313066	0.2452735467847214	0.9259858582744964	12097	2999	2726	44752	50831	114106	0.9130841846165328	239937	47478
M5_3.207.filtered.fa	3.13308628080391	0.7423138375352167	0.0121334818747162	552649	32	32	2	3.472802536057023	0.0046987805246957	0.2604980738226252	0.9371192488994896	0.0	0.9951862965741436	0.9987010641549277		False	271.0	25.45387453874539	0.2142293803862285	0.9866813333178794	693	187	180	2935	7536	10161	0.9607955233512552	21890	3115
M5_3.208.filtered.fa	3.6256992690505374	0.8180935959567781	0.0093304931310307	336959	22	22	3	4.170392446810356	0.00723174702358	0.3006775305007434	0.9592985863845994	0.0003732308408914	0.9962197481148092	0.9988254569860634		False	177.0	29.129943502824855	0.2621299279552647	0.9289885255324292	383	119	112	1595	5351	8193	0.959888891245232	17109	1707
M5_3.209.filtered.fa	0.540670495494927	0.2727954079762844	0.012861403320368	4357643	157	156	0	1.356814330392508	0.0006523264935003	0.0165339381863084	0.3796131522427293	0.0	0.9940318394426017	0.998015239628586		False	499.0	26.380761523046093	0.1982081269437419	0.9635572809633371	430	143	136	1587	10629	14873	0.93980612772995	31314	1723
M5_3.21.filtered.fa	1.5152036881123336	0.6079709390874949	0.0111883888952938	317127	28	28	1	1.8142584656631289	0.003250513760305	0.0697133955796888	0.7376103999368147	0.0	0.9939840781617514	0.998190700199023		False					133	40	39	406	2114	2960	0.9468239066872098	6330	445
M5_3.210.filtered.fa	1.0888012793109454	0.505194825757216	0.0160632683784052	315795	24	24	1	1.5525311379117688	0.0027839684813308	0.0400006333222501	0.6176471974176285	0.0	0.9924794173527548	0.9983375554148196		False					95	21	19	305	1497	3067	0.9366628272548336	6638	324
M5_3.211.filtered.fa	1.6471872985368412	0.5750821785842977	0.0190640449519246	1631812	58	58	1	2.30607541868301	0.001811705982039	0.093685424546455	0.7664750568364299	0.0	0.993439170051741	0.9985347697822432		False	29.0	11.413793103448276	0.6042556329164236	1.0	1003	224	210	4489	11768	19716	0.929633965929512	41339	4699
M5_3.212.filtered.fa	0.979473639508082	0.3994538555935321	0.006881881038214	2731512	90	90	0	1.7018570109753903	0.0010331354764745	0.0479635454649292	0.5788959068339457	0.0	0.99753459580347	0.9990687946997626		False	1.0	9.0	0.0156249999999996	1.0	323	122	118	1364	12481	14987	0.9702089878643464	30688	1482
M5_3.213.filtered.fa	16.423011495065282	0.9167230229001748	0.0151373557443828	2490112	112	112	16	11.563740435412903	0.0073612435408575	0.8166375648966794	0.9999994964179356	0.011245929345385	0.9944760781679444	0.99871651063993		False	83816.0	31.641583945786007	0.418906132988547	0.9808518513645572	11233	2610	2456	74934	177302	245766	0.942797903878642	512160	77390
M5_3.214.filtered.fa	1.4907829038914713	0.5791498472792442	0.0082781520802959	928492	61	61	1	1.8659438775404589	0.0019493142912341	0.0758703359856627	0.7318909033188306	0.0	0.9953012988856554	0.9981971751011428		False					331	127	125	865	6019	9131	0.9522141939661276	19456	990
M5_3.215.filtered.fa	5.709711440294338	0.7097403347909002	0.0286980531292792	207652	9	9	4	6.497876027537421	0.0143217118207594	0.4455675842274574	0.993537087437843	0.0	0.990110567102234	0.9977519103358083		False	1930.0	23.517098445595856	0.203684702456271	0.9515293508085566	915	208	183	5102	5134	9103	0.9101893472469008	19415	5285
M5_3.216.filtered.fa	0.9594973693620064	0.4246207284057823	0.0181570130555537	489425	27	27	0	1.5694919944109094	0.0022559301920574	0.0372171425652551	0.5714021349387134	0.0	0.9885259401592096	0.996486412297557		False					209	64	62	502	2054	5048	0.8976226345822044	11058	564
M5_3.217.filtered.fa	0.5446926883289241	0.2496462378160788	0.0189696408413324	227554	11	11	0	1.88101330096898	0.0039624171488242	0.0186549126800671	0.3818126077577142	0.0	0.9872791519434628	0.9962308598351		False	196.0	43.89795918367347	0.1240868528143275	0.996180963572268	54	16	15	170	546	965	0.9494380758765796	2665	185
M5_3.218.filtered.fa	2.401043590069448	0.7833683439361885	0.0027173366490119	668845	49	49	2	2.209029547665008	0.0027210988557891	0.1577585240227556	0.8799829532490636	0.0	0.999166003260169	0.9996967284582432		False					88	32	32	380	6949	7507	0.9766353369120504	15460	412
M5_3.219.filtered.fa	6.316655991475045	0.8975659187350301	0.0107552283304764	5088121	195	195	6	4.768680267906051	0.0021222197820273	0.6246775577860668	0.9962183968309696	0.0008119189349371	0.997061446907047	0.9993506238132918		False	13365.0	43.76086793864572	0.1702501361069551	0.95042260773047	9340	2064	1978	60610	139075	169200	0.9608290661979756	348928	62588
M5_3.22.filtered.fa	5.554159798631224	0.9253888634671438	0.0034967675349387	5603252	81	81	5	3.970831848065504	0.0016799261042516	0.5661965587126904	0.9925855397834475	0.0039732240779491	0.9991335024091093	0.9997074900820856		False	6402.0	43.34254920337395	0.19712558481965	0.952156757040065	2749	928	915	16684	134030	148161	0.9623689030220496	302358	17599
M5_3.220.filtered.fa	2.1575990291897424	0.609671221305478	0.0146279928466057	336214	25	25	1	2.850323601999762	0.0049526824327705	0.1597494452937712	0.8512011585807694	0.0	0.9896108732079688	0.9958294544777508		False	14.0	17.357142857142858	0.5110795304964092	1.0	558	224	220	1334	3191	7696	0.9068582134639072	16354	1554
M5_3.221.filtered.fa	4.480955893966384	0.8084913261399373	0.0325333939377555	500181	22	22	4	4.157424163110301	0.0059044552345899	0.4313478520775479	0.9808735685377724	0.0010843004827217	0.989455485928288	0.9983777670658904		False	335.0	24.53731343283582	0.2344338714387037	0.9688313250100344	2275	350	321	11993	9845	15523	0.9500150433728666	32004	12314
M5_3.222.filtered.fa	4.860245576214168	0.7606073043771793	0.0269741406555915	260693	15	15	4	5.400268883892767	0.010638120764873	0.4158262784194436	0.9863169418637192	0.0213270862695653	0.9909688846249642	0.9979982103816316		False	1707.0	24.33567662565905	0.1695867171655409	0.8956459260732927	979	217	206	5256	5571	13288	0.9160143404875292	28188	5462
M5_3.223.filtered.fa	1.8244679040397596	0.5419538835984239	0.016897992816635	940056	83	83	1	3.301984357864555	0.0034361106694768	0.1080542010263218	0.8003132038686066	0.0001378313821377	0.9902438544158618	0.9963672878702856		False	346.0	17.083815028901736	0.647377017584188	0.9871878081616058	991	369	356	2795	7590	19162	0.9160182505473714	40484	3151
M5_3.224.filtered.fa	9.032159912820916	0.8815984944675097	0.0184923549163899	4039501	84	84	8	7.545119611967189	0.0037619005147475	0.688070878061424	0.9996561816880386	0.0035760804386485	0.9940477710982302	0.9985849784652648		False	25061.0	57.0045888033199	0.2904838446395332	0.9467412888843488	16544	3933	3649	105872	159060	204636	0.943936768518992	424160	109521
M5_3.225.filtered.fa	2.008319890411129	0.6422524604034271	0.0166723831555507	645321	51	51	1	2.301528077312776	0.0028879414421305	0.1397273604919101	0.830236071558174	0.0	0.9924918763654914	0.9977597622242678		False					677	202	197	2214	5692	9673	0.9421295597720885	20600	2411
M5_3.226.filtered.fa	0.9886061411521936	0.455681989719616	0.0226849745363451	1285166	86	85	0	1.4748631840817985	0.0013097792379718	0.033411248041109	0.5822780347341402	0.0	0.9889610843289316	0.9962970725913504		False	2.0	3.5	0.0848544973544972	0.6805555555555556	474	159	152	1455	5730	12664	0.92173119226066	26252	1607
M5_3.227.filtered.fa	0.949580722414926	0.4609416025564041	0.0141707898099778	424659	22	22	0	1.4961949983093172	0.0023079702366136	0.0296543815155218	0.567632681578469	0.0	0.9940443103311364	0.9980147701103788		False					75	25	24	294	1771	2734	0.9563221918077164	5785	318
M5_3.228.filtered.fa	0.1342247016189388	0.0972717335644227	0.0015533981199789	406192	31	30	0	0.4704264044742393	0.0007438178228086	0.0007607239925946	0.1117663147363194	0.0	1.0	1.0		False					0	0	0	1	245	284	0.9841319386599852	584	1
M5_3.229.filtered.fa	3.064079641524844	0.6416793589828488	0.0189326319347087	271818	9	9	2	4.0051566328096015	0.0077076848881444	0.2468305998866889	0.9331686049765068	0.0	0.9928606561042136	0.9979580582176978		False	35.0	10.685714285714283	0.3023608752539622	0.9653361344537816	479	137	129	2290	3635	6498	0.930468935626214	14028	2419
M5_3.23.filtered.fa	1.6667498563831076	0.5597855670427235	0.0115231044723346	1526631	83	83	1	2.4865361744844763	0.0020234943402751	0.1060020397856456	0.7704742655725134	0.0	0.9972006970449744	0.9993696933743652		False	264.0	26.76136363636364	0.2321940231572773	0.9338154714138596	453	102	96	2887	11085	13528	0.9216453017862092	28570	2983
M5_3.230.filtered.fa	3.4977583748558487	0.72773219363381	0.0148011510216122	11004070	400	400	2	4.111171201156641	0.0012438652788637	0.3033253150879629	0.9544306822366406	0.0019083996417958	0.9952726530815238	0.9989900572620456		False	11020.0	36.11152450090744	0.2270343663275234	0.938279415831034	15779	3371	3238	80799	168174	230805	0.9386014432541696	487232	84037
M5_3.231.filtered.fa	3.507061142230521	0.6661998755223615	0.0197388257933632	269928	4	4	2	4.091401193872762	0.0078866657014021	0.3187924187190658	0.9548034710660566	0.0	0.9876701026135664	0.9964323482585908		False	39.0	16.564102564102566	0.3685678243690834	0.9798245614035088	1061	307	287	2985	4090	7590	0.948373061133443	16010	3272
M5_3.232.filtered.fa	1.4054108339482163	0.5298583496290407	0.0241781037483498	1921774	108	108	1	1.964891272982084	0.0014254170600868	0.071766503241276	0.7108985939345731	0.0	0.990175392803022	0.997520283644748		False	116.0	21.103448275862068	0.1469348097848355	0.9636658788034934	1355	342	325	5051	11687	27211	0.9063613358838012	57768	5376
M5_3.233.filtered.fa	2.1639432521500948	0.6594499946295727	0.0103128953867194	2988589	252	252	1	2.73945977512836	0.0015981779613486	0.1467495195893446	0.8520323916465404	2.6761001420570865e-05	0.9938300036025848	0.9976172778140064		False	479.0	24.71398747390397	0.4378518166737671	0.9686079716574196	2706	1045	998	7447	28015	48799	0.9322767106132702	107805	8445
M5_3.234.filtered.fa	2.906527879485302	0.6606420047156526	0.0177143598845905	248534	4	4	2	4.031933808526103	0.0081006797421414	0.2208671650558877	0.9231933548810706	0.0	0.9943344324412948	0.998579053795566		False	263.0	22.174904942965775	0.2268021763301521	0.976166214177606	311	78	67	1682	3142	5255	0.8914321800308413	11007	1749
M5_3.235.filtered.fa	6.588447995923269	0.8325393729231386	0.0088444804604639	4795999	212	212	6	6.736318113932885	0.0030896647790147	0.5749319380592031	0.9970252628011286	0.0038618954789413	0.9952095708487751	0.9978450503432073		False	24544.0	44.18309973924381	0.2764467123313089	0.9598208561124832	13209	5942	5772	45561	137735	211952	0.9378380567780392	445811	51333
M5_3.236.filtered.fa	1.035656198388626	0.5056506931754196	0.0109626557940156	477729	46	46	1	1.4467159945773391	0.0021135645101043	0.0319741945747484	0.5992768235778991	0.0	0.9969230769230768	0.9987561374795416		False					47	19	18	226	2179	2933	0.9659213404237632	6160	244
M5_3.237.filtered.fa	8.005788366708495	0.8064387847081073	0.0278628404053313	339474	1	1	4	10.810546597240412	0.0185597876753587	0.4385932354171453	0.9991490108062806	0.0298432313729221	0.9901202893391812	0.9986500191415196		False	16643.0	32.22784353782371	0.2769577423076316	0.9694845498501782	1471	201	185	9019	11968	18322	0.8393078116960513	38546	9204
M5_3.238.filtered.fa	4.737727326529288	0.6543605838802916	0.0150465452929038	261903	5	5	2	7.841328153185073	0.0153515038183507	0.2971061805324871	0.984753620734404	0.0024267892784022	0.994075540076851	0.9978538290517008		False	1849.0	42.94591671173608	0.189772237948199	0.8919475784209395	461	167	161	2311	5422	7860	0.9343928366469888	16989	2472
M5_3.239.filtered.fa	22.4828486939379	0.9141793987185806	0.0218907525068076	202900	11	11	15	33.34939108609936	0.0744415323638916	0.8308279940857566	0.9999999976109152	0.02091805135549	0.993931484502447	0.9991339166543082		False	48696.0	93.68769508789222	0.1578490833041308	0.9107987636937244	1023	146	141	9436	19670	28628	0.9154627996223436	65602	9577
M5_3.24.filtered.fa	7.787614634304417	0.851929436345652	0.0278613973352197	1296078	73	73	8	5.77357957574244	0.0051002298419938	0.6786574573443882	0.9989682137155612	0.0	0.9927091279716868	0.9986777975722864		False	2871.0	20.19784047370254	0.256139309556497	0.976307929533097	6413	1163	1058	45420	44006	63849	0.9374861860068536	131141	46478
M5_3.240.filtered.fa	1.7950717502334963	0.609534986267981	0.0270207817790417	288013	12	12	1	2.1178531582213926	0.0039628498704058	0.1120956345720505	0.7950621169876256	0.0	0.9854421557999072	0.9958494656961436		False					470	134	125	1345	2336	5993	0.9275712304484008	12237	1470
M5_3.241.filtered.fa	51.13624816262276	0.9273943490321804	0.0216897411307968	7388929	306	306	37	46.63222840384448	0.0172266765468885	0.8569015888500214	1.0	0.020063335407398	0.9954488489059216	0.999263059723592		False	3435709.0	106.78201209706644	0.1965133491206416	0.9386934150708008	28816	4666	4374	403842	1648193	1986646	0.9005395042329141	4279452	408216
M5_3.242.filtered.fa	3.160171353243336	0.6305427100475228	0.010170262204486	11008604	649	649	2	5.0134832206781335	0.0015200189754847	0.2469378497037408	0.9386052716442904	0.0014234121128618	0.9901542832822194	0.9942106523555228		False	22258.0	41.551487105759726	0.2455404521110631	0.9583147219437352	26765	15738	15489	49463	152901	359296	0.9194459218167677	769717	64952
M5_3.243.filtered.fa	1.203029553302924	0.517229843922599	0.0208678057744328	286973	21	21	1	1.6589266934740186	0.0031196724206777	0.0459032731302247	0.6543315137895964	0.0	0.988233507932893	0.9971153116222576		False					155	38	36	429	1498	3087	0.9269777836608428	6611	465
M5_3.244.filtered.fa	0.4465020639280617	0.2537542007457762	0.0202977914168754	325835	22	22	0	0.9493090882558118	0.0016744097038388	0.0071754108674635	0.3258221445890551	0.0	0.9914456800684344	0.9974337040205304		False					20	6	6	73	674	898	0.972565500670498	1865	79
M5_3.245.filtered.fa	0.7302909573825909	0.3375275553230401	0.0048911310205172	223641	8	8	0	1.3791190573723036	0.0029267535276355	0.0281209617198992	0.4752571339736369	0.0	0.9984099220861822	1.0		False					10	0	0	54	768	860	0.9412713015425548	1751	54
M5_3.246.filtered.fa	2.8605406594249985	0.7608516916619821	0.0041166491451746	3491921	113	113	2	3.006186199047719	0.0016139634551934	0.2313314075547528	0.9200102999740054	0.0012617897426239	0.9988066220099012	0.9996917519506904		False	2510.0	47.61115537848605	0.1962010543756107	0.9596930091467611	964	249	240	5064	43298	49666	0.9658756664485132	102263	5304
