genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
M5_3.17.filtered.fa	5.708234713184515	0.6504324251179288	0.0194947721958104	421229	18	18	3	7.956102763162786	0.0123113472133229	0.4110092135156886	0.9935286546259744	0.0256946818500836	0.9825794638679828	0.9920406171120956		False	5019.0	44.4584578601315	0.2612062714545166	0.964057119141748	3016	1378	1315	6793	10679	21382	0.9147343740144708	8108	44799
M5_3.170.filtered.fa	2.953710334918004	0.6730530944277338	0.0079688915062968	439839	28	28	2	4.288679817650466	0.0065081823271465	0.2082443803300753	0.9263275399294127	0.0	0.9937222962202764	0.9970958796427714		False	1064.0	29.43421052631579	0.3170035929815112	0.9691152402128704	575	266	262	1468	5685	10843	0.9419966800772726	1730	22492
M5_3.171.filtered.fa	13.920081183792824	0.9200180345216016	0.0085665583505576	3515480	73	73	14	9.271633631415062	0.004955274435951	0.8400062011446516	0.9999954090871942	0.0051439374100508	0.9938778032695288	0.998969531243386		False	26851.0	35.31779077129343	0.4409437653320306	0.9781053542569308	18079	3043	2988	56878	213617	242809	0.9091688516702237	59866	501150
M5_3.172.filtered.fa	11.719818489245071	0.8684381038980467	0.0222197479761295	5628537	219	219	10	9.888482291612837	0.0041843530074375	0.7149420888589699	0.9999679623801708	0.012773966874697	0.9851066505172116	0.995349990730796		False	209231.0	30.78869288011815	0.2768571743813446	0.9673869185950448	59932	18712	17713	205338	290761	487311	0.9358301996676364	223051	998304
M5_3.173.filtered.fa	2.432124207058494	0.6794769798712602	0.0103416280672951	1711980	86	86	2	2.745930289504924	0.0021092738606842	0.1912358789238192	0.8832319364903989	0.0	0.9850026879092952	0.9906686785260482		False	44.0	17.068181818181817	0.4821322930202258	0.9796511627906976	4910	3055	3002	5256	18527	32197	0.9398298357816572	8258	65974
M5_3.174.filtered.fa	1.6143960732288338	0.4626529487793223	0.0152510832689148	9132796	604	603	0	2.786023392841753	0.0009280562238504	0.1154818305368913	0.7596145813419003	0.0002293120521195	0.9824665867682084	0.9899030219821896		False	4653.0	30.751987964753923	0.2240423888864674	0.9520002755864384	18492	10649	10333	26686	64699	249300	0.892284386541563	37019	517011
M5_3.175.filtered.fa	1.2870004563831403	0.5168746513739898	0.0014653508948987	216923	20	20	1	1.726350274989455	0.003741266539977	0.0633358380623538	0.6790344244840789	0.0	0.9918480238736443	0.9923575223815416		False					112	105	105	19	1216	1533	0.9664070074802458	124	3140
M5_3.176.filtered.fa	5.146036566732642	0.7867982718011161	0.0174010167224878	2552484	131	131	4	6.067203565517411	0.0038172233059975	0.4730917020439697	0.989368673312316	0.001564468495349	0.9835892076494812	0.9927349305499772		False	9332.0	82.27496785255036	0.1707144828236925	0.9420597928758514	19817	8773	8516	37861	57221	91934	0.9386713981853106	46377	189530
M5_3.177.filtered.fa	2.629455541148233	0.6068847076999476	0.003453712274448	289976	22	22	1	3.3108020184053366	0.0061954537400987	0.2315191602063619	0.901904054430717	0.0	0.988545468086691	0.9903775973784166		False	2.0	24.5	0.0945247734721418	1.0	769	646	638	386	3507	5790	0.9217530789928344	1024	11718
M5_3.178.filtered.fa	4.219829524026995	0.6736873563545543	0.0036050615952554	1545907	97	97	3	6.310302430398608	0.0051074122772453	0.3587874302917316	0.9759136374926628	0.0014546889470598	0.988282743053302	0.9901956542120104		False	4343.0	58.0223347916187	0.3296105219085539	0.9671326919212846	6499	5438	5400	3788	28868	54977	0.9268279880157628	9188	116123
M5_3.179.filtered.fa	2.5745013180155016	0.6225636385096589	0.0049724697340966	254170	23	23	1	3.743953141296892	0.0074943692155833	0.1854742888617853	0.8970266089870136	0.0	0.9889270714012982	0.9912816596665394		False	43.0	23.58139534883721	0.4081954955920966	0.9946843853820598	522	411	408	388	2897	5168	0.9285894790110776	796	10600
M5_3.18.filtered.fa	1.410953657602451	0.4420509561239481	0.0193699305591068	843353	46	46	0	2.518018906343871	0.0027569976056715	0.091512095172484	0.7123100898183352	0.0	0.9754330953522422	0.9850344014408438		False	143.0	27.244755244755243	0.3032105102954825	0.9501182523261472	1896	1155	1110	2330	5351	18703	0.9125625128731116	3440	38649
M5_3.180.filtered.fa	4.341196758770179	0.7409128968393706	0.0081142611411877	1022328	65	64	3	4.772939520822091	0.0047508354214438	0.3996907059182571	0.978361404671517	0.0001086843739072	0.988823219901374	0.9926801512426122		False	572.0	32.11188811188811	0.4029784894209115	0.9778277541312606	4567	2991	2939	5785	19966	33159	0.923940232522032	8724	69133
M5_3.181.filtered.fa	6.051164802214277	0.8833260292930458	0.0047503396919316	867100	49	49	6	4.661972534936974	0.0050350472689994	0.5928566485987775	0.995219348861704	0.0013944082560786	0.9920282609626	0.9945259947166316		False	1335.0	59.4187265917603	0.1830502294804508	0.9517529162067324	4098	2814	2784	4283	23234	33723	0.9396146602913756	7067	68933
M5_3.182.filtered.fa	11.584756764776795	0.8149684844727408	0.0137391574574086	754866	39	39	8	15.15077537336142	0.017528940394837	0.6312232899613971	0.9999639044230862	0.0111202961478734	0.9902159336312066	0.9962454537250598		False	29338.0	79.84317267707411	0.245298208264944	0.950430870629258	4662	1789	1739	15201	38352	52057	0.8728309633707645	16940	112007
M5_3.183.filtered.fa	10.286656083872872	0.8412765964771259	0.0122720353842287	4647796	158	158	8	12.746151789235071	0.0059324899736508	0.6572896056539487	0.99988643296993	0.0119062643178038	0.9914018176414132	0.9961626188072596		False	128111.0	68.9515810508075	0.2190818896742785	0.936291008746861	26267	11723	11334	82692	213603	346872	0.9195359441536746	94026	720620
M5_3.184.filtered.fa	0.7754441267746743	0.3317411663367788	0.0082388025692213	1309536	66	66	0	1.5144596428590729	0.0013301452913286	0.0361219546465312	0.4957671753672226	0.0	0.9770204849586708	0.9824112635562228		False					1087	832	827	565	4709	17562	0.9103347738550291	1392	35646
M5_3.185.filtered.fa	4.330020352220267	0.7445106918100238	0.0063523261667409	181307	15	15	3	4.972567764890159	0.0117759982260989	0.3806582205871808	0.9781468012223804	0.0	0.9874521850005796	0.99026312739075		False	463.0	31.414686825053995	0.2093133618587393	0.9880853542833372	866	672	659	826	3511	6130	0.9438843087864568	1485	12595
M5_3.186.filtered.fa	0.8662443076289955	0.3535578334064339	0.0133458799642199	923385	65	65	0	1.6905956969756954	0.0017718520322889	0.041735570753261	0.5346166123996557	0.0	0.9810057605480303	0.9884010586953136		False					732	447	434	769	3523	11828	0.9038590319173208	1203	24379
M5_3.187.filtered.fa	2.825482870670296	0.6934952333885576	0.0138274575784957	1952645	85	85	2	3.293389064360876	0.0023671746223254	0.2352777898696383	0.9174954119781598	0.0	0.9825538620938848	0.9916154057124946		False	812.0	46.83743842364532	0.2473304592845837	0.9713438999139712	8015	3852	3780	10803	24232	51984	0.9218995293980218	14583	106513
M5_3.188.filtered.fa	16.255904513781637	0.8514365324681687	0.0154990513217836	1408287	81	81	9	22.10223551710932	0.0187328204027722	0.6800162182850513	0.999999416349613	0.0183839699358751	0.9928795039565272	0.9978029735041112		False	179380.0	70.82091091537518	0.1967467513148136	0.929479375915955	6819	2104	2016	38208	100927	152920	0.9055517665312068	40224	339406
M5_3.189.filtered.fa	1.7300018695884467	0.4356669442722239	0.0169325153517352	2706478	138	138	0	3.5142640112031382	0.0021471283104135	0.1218410051735132	0.7829422107193007	0.0005651866241863	0.9800460941290636	0.9881701843765164		False	2398.0	28.75604670558799	0.2743963589811086	0.9616490592765272	6580	3901	3753	9706	20612	91225	0.8883218316569969	13459	186716
M5_3.19.filtered.fa	4.133980000428257	0.7506006295368407	0.0111972901093566	233505	4	4	3	5.565778108901275	0.0115378254391945	0.3327509046915484	0.9740167801676388	0.0101891648531804	0.9858299334611772	0.9918660471820744		False	1365.0	45.17509157509158	0.1585909515957849	0.9507620769079737	1101	632	621	1623	4386	7518	0.9323372320842576	2244	15542
M5_3.190.filtered.fa	3.6943087347634185	0.7422826490906839	0.0086281507752015	1178578	71	71	2	5.938444750019587	0.0055033345067325	0.2759121585503887	0.9616911604891136	0.0016178209391506	0.9902978006297972	0.994692235780358		False	10074.0	62.32856859241612	0.1450639049481182	0.876072180611204	3155	1726	1705	5357	19048	28257	0.946555671785964	7062	58669
M5_3.191.filtered.fa	3.945002061439185	0.7580788817357633	0.0110179329816499	3495131	50	50	3	4.494214625310134	0.0024073781667356	0.3520511820586982	0.9692982867651554	0.0010931769866182	0.983398146229271	0.9904117549056658		False	3192.0	47.51817042606516	0.3925887277055624	0.9759656745243246	20428	11798	11503	23478	62607	97023	0.9403350829625632	34981	197408
M5_3.192.filtered.fa	1.347147081195162	0.5173151709287253	0.0091912278370705	373372	33	33	1	1.911931201476336	0.0031570013381162	0.0688134086112509	0.6956359839498518	0.0	0.9842369516989063	0.9880512201767018		False					405	307	302	366	2217	4812	0.9326918457836304	668	9936
M5_3.193.filtered.fa	1.1051976045179746	0.4322445985065204	0.0140764888032792	351662	28	28	0	1.8111397915301084	0.0030787586363843	0.0568244507510051	0.6231430041281113	0.0	0.9752289446029124	0.9838362608216984		False					495	323	319	433	1704	5292	0.9193273695244476	752	10921
M5_3.194.filtered.fa	6.383909251219946	0.8688445725762242	0.0052477540540743	2592123	94	94	6	5.620446840949111	0.003503674707698	0.5886707536640815	0.9964364280087504	0.0018459810650073	0.9946032097631112	0.9970109580728052		False	7192.0	33.36902113459399	0.2573809086964504	0.9628720268006272	8235	4561	4485	15017	72123	87983	0.9653851437396896	19502	180891
M5_3.195.filtered.fa	3.290877169552481	0.6617462902489792	0.0165627472650977	5585887	306	306	2	4.374282529725106	0.001861028527284	0.271634030548774	0.9452974274619956	0.0005814582503824	0.980454315083796	0.9898709366599068		False	11688.0	29.385609171800137	0.2629428698009272	0.9637638753718516	29657	15369	14947	45678	81220	220196	0.9154499565113712	60625	459805
M5_3.196.filtered.fa	2.748427377425548	0.6533977990194154	0.0099197183329289	1808921	118	118	2	3.877565107217004	0.0029020244264068	0.223643265792149	0.9116864186712298	0.0009295120564383	0.9877642731607478	0.992438567999743		False	8014.0	88.06413775892189	0.1263960345715717	0.929643261065349	4950	3059	2996	6849	21721	43566	0.9294420899959098	9845	90393
M5_3.197.filtered.fa	0.8192465669996666	0.3000433305844038	0.0188185446865164	1001602	51	51	0	1.754806137532922	0.0017623999360723	0.0500078873644421	0.5148973294830659	0.0	0.975063887557898	0.9853657562689666		False	2.0	16.5	1.0000000000000002	1.0	1249	733	701	1451	3746	17682	0.9065902803040032	2152	35756
M5_3.198.filtered.fa	3.211939905177652	0.7116556333405722	0.0119923454434839	409819	18	18	2	3.4519435441912782	0.0054160679267689	0.292377854613866	0.9413485473616384	0.0075226250592768	0.983250154395687	0.9893842533090752		False	21.0	72.57142857142857	0.597968404213557	1.0	2007	1272	1238	2255	5821	8907	0.9487372307590743	3493	18171
M5_3.199.filtered.fa	3.0660764009013524	0.6771884541664688	0.0122890402786281	15920964	704	704	2	4.162358969772148	0.0010478130170648	0.2532886199604496	0.9332863341671156	0.0022543534049832	0.9849843736012432	0.9918665357006734		False	34001.0	54.4087526837446	0.2058100767973481	0.947364927969086	60552	32799	32122	88138	213359	406943	0.9294172113550804	120260	838955
M5_3.2.filtered.fa	7.800150474936518	0.7987585817737233	0.0253383615768136	265825	2	2	5	8.689770982487566	0.0168670151858076	0.546570111915734	0.9989795717321532	0.034014344498033	0.9845001789499764	0.9954161275225064		False	5511.0	35.61422609326801	0.2175811667176495	0.960023197479048	2252	666	624	7456	9157	20948	0.9140226500411652	8080	43266
M5_3.20.filtered.fa	1.4839468879620084	0.448180866459118	0.0172505687358444	2768186	131	131	0	2.517829585865727	0.001520525805376	0.1080144181062977	0.7302676484170149	0.0	0.9796892349266232	0.988067049270244		False	464.0	32.02155172413793	0.2084598261707358	0.9554635459397384	6073	3568	3436	8140	18884	46613	0.9058121409150348	11576	94717
M5_3.200.filtered.fa	2.07746930996	0.6253432644923448	0.0017728497042922	797490	67	67	1	3.00791412161531	0.0033968999219134	0.140907096013743	0.8402915639334739	5.0473276124997016e-05	0.9935660128857724	0.9943313280888476		False	8.0	72.875	0.9999999999999998	1.0	723	637	634	316	7500	10044	0.9569992519603128	950	20593
M5_3.201.filtered.fa	5.963703228043083	0.7035766906452147	0.0193687279943555	507676	9	9	3	9.477780383789572	0.0133255466022141	0.4065388160953048	0.994835515306752	0.007809926977775	0.9799215078249917	0.9903338340035854		False	7918.0	67.07817630714827	0.2721745842578704	0.9409728859535308	4144	1995	1921	7908	13260	30187	0.9208943041426104	9829	62037
M5_3.202.filtered.fa	6.5568892173662086	0.8791424766714347	0.010420426338285	1822551	76	76	6	5.107969047557638	0.0037995059173288	0.6260680771073073	0.9969412017806498	0.0003634988577857	0.9917487627526091	0.99657943930148		False	4262.0	80.853824495542	0.1442250516787021	0.9688513670132116	9415	3903	3812	21198	52607	62583	0.9628225271492742	25010	127836
M5_3.203.filtered.fa	8.97517242378579	0.6293444032301688	0.0294079366719881	414096	26	26	3	16.80042199507088	0.0262732797766865	0.4164010277809976	0.9996384380819802	0.0266950309577133	0.9835585454967232	0.9935452067505656		False	54049.0	60.87861015004903	0.1477940971350833	0.9408413752662832	2835	1113	1061	12014	16300	43649	0.8678255182222733	13075	93081
M5_3.204.filtered.fa	1.8483023817866544	0.5834281196373863	0.0100946480655011	1113030	75	75	1	2.4006850403811555	0.0022910168376477	0.1308805692568933	0.8044718662220292	0.0	0.9849115147521176	0.9901698312670758		False	14.0	17.357142857142858	0.3701409610893802	1.0	2198	1432	1404	2210	8975	19290	0.9077800198408148	3614	39705
M5_3.205.filtered.fa	1.189281212022139	0.4050715303784108	0.0181823121248572	1676141	146	146	0	2.283506059101192	0.0017793577716173	0.0726937650233482	0.6501095978377704	0.0013328069428227	0.975665804916082	0.9855964545118798		False	1501.0	38.18454363757495	0.2177447735546426	0.947527286656022	2965	1755	1697	3597	8967	46350	0.8976967934109369	5294	96328
M5_3.206.filtered.fa	2.4151838193759123	0.5545935918908204	0.0270993316794994	4346087	175	175	1	3.6795827224805	0.0017721693770444	0.194228739553534	0.8814721485285827	6.923106448963029e-05	0.9763189537218572	0.989082315032548		False	3077.0	30.79558011049724	0.2304414248245037	0.953821514248218	19990	9216	8606	38296	46116	161598	0.9044881526527347	46902	331969
M5_3.207.filtered.fa	12.089660887832965	0.8421819274078122	0.0093186938986831	552649	32	32	10	11.24884144356867	0.0152199373709404	0.6857010507573523	0.9999768882766294	0.0111581935871479	0.9883600033777364	0.9927325888239144		False	14209.0	40.82665915968752	0.2829975554723399	0.972700909399402	4411	2754	2713	8552	29521	42708	0.9488434874760612	11265	88751
M5_3.208.filtered.fa	2.946848132858894	0.7238269344341597	0.0085989943071041	336959	22	22	2	4.331644997630956	0.0075113700253273	0.2236147424464103	0.9258797793999792	0.0003428053883224	0.989900330462249	0.9943064937822664		False	760.0	39.15526315789474	0.2318434681846635	0.9320383300126072	761	429	417	1073	4376	7947	0.9390918278618872	1490	16405
M5_3.209.filtered.fa	2.852398188653821	0.6413673630446551	0.0068571778277573	4357643	157	157	2	3.853812309900787	0.0018528282126846	0.2381711856616065	0.9194331174659816	0.0009383764493886	0.9865705077249932	0.9899158368381245		False	2891.0	30.959183673469383	0.2699314432327913	0.9694205650231236	13938	10466	10337	11943	56573	113356	0.936657524179418	22280	231372
M5_3.21.filtered.fa	2.055208165813696	0.629101274883564	0.0076800998104498	317127	28	28	1	2.507201854483766	0.0044920248586978	0.1466762527315554	0.8371211832852695	0.0	0.9871439320649252	0.9902397076211976		False	3.0	22.33333333333333	0.3452827114225178	1.0	598	454	450	547	2884	4701	0.924733503407012	997	9781
M5_3.210.filtered.fa	1.587149891543565	0.5110435567377571	0.009219636959816	315795	24	24	1	2.304985562231492	0.0041332550429915	0.1060814769074874	0.7537611684900938	0.0	0.98	0.9852537313432836		False	1.0	1.0	1.0	1.0	670	494	485	489	2217	6616	0.9165909741434918	974	13743
M5_3.211.filtered.fa	2.2450043264787856	0.5316304819427728	0.0174892373101749	1631812	58	58	1	3.4503693759543843	0.0027106896799718	0.1792277541775645	0.862253304490799	0.0	0.9802814686151552	0.98899359241758		False	289.0	23.775086505190316	0.3586434009213975	0.982264709347948	5767	3219	3075	8374	16160	55815	0.9104590835784264	11449	114157
M5_3.212.filtered.fa	1.413486742873544	0.4666766977410313	0.0046333418703278	2731512	90	90	0	2.527050438811512	0.0015340803853318	0.0895222133382536	0.7129528508484222	0.0006315822989263	0.9900217150381752	0.9923936024471336		False	972.0	54.84156378600823	0.3340702331090661	0.9335313824706508	2440	1860	1839	1798	18100	27471	0.948518857029626	3637	56090
M5_3.213.filtered.fa	13.609494673331962	0.9002028824406292	0.0161973340479799	2490112	112	112	13	10.007120350688457	0.0063703306430588	0.7827647913025599	0.9999939604665752	0.0172287350911257	0.9905626594266692	0.9979237337700316		False	62857.0	35.233291439298725	0.3207854080558341	0.9760381608712208	18395	4047	3862	74482	149225	227448	0.9372603260297064	78344	470813
M5_3.214.filtered.fa	1.0597107998776512	0.4334803100080561	0.0055479020463945	928492	61	61	0	1.6721058682704872	0.0017468155954253	0.0533445630118514	0.6076985133862725	0.0	0.9869170199878862	0.9899454875832828		False					648	498	494	391	4325	10279	0.9230182643535272	885	21375
M5_3.215.filtered.fa	5.17430605050758	0.6829599522277657	0.0291927454594092	207652	9	9	3	6.674759906000701	0.0147115745885859	0.3985128965769653	0.9896307672049608	0.0013956818534014	0.984592517401392	0.994622486465584		False	3120.0	31.16602564102564	0.1800202999554011	0.9538026795183148	1275	445	405	4610	4699	11808	0.8969913485669598	5015	24676
M5_3.216.filtered.fa	1.9276967870460235	0.5159544363283445	0.0154391276785882	489425	27	27	1	2.990671635960897	0.0042986816512092	0.1432149971905807	0.8177099652781872	0.0	0.9797269342159702	0.9881300557830311		False	65.0	15.0	0.3481920396870051	0.8970343009545019	1421	832	798	1840	4121	16369	0.8774501713927796	2638	33866
M5_3.217.filtered.fa	2.228446874148554	0.5894776624449581	0.0064138715736282	227554	11	11	1	4.011820706999155	0.0084510338971196	0.1695905147789096	0.8602246223000082	0.0025698762812699	0.9852815423285222	0.988028296753129		False	302.0	85.45695364238411	0.1115034355385563	0.9958677685950412	568	462	460	384	2247	4444	0.9316261954592476	844	9686
M5_3.218.filtered.fa	2.346555629480672	0.7305653776285985	0.0028370135080336	668845	49	49	2	2.3925006706249428	0.0029470999354416	0.1681435908170054	0.8740674233031668	0.0	0.9945492699756362	0.9962120538493002		False					613	426	420	473	6882	7905	0.9739847052249846	893	16217
M5_3.219.filtered.fa	9.231013963700942	0.8978786078397114	0.0097866688139019	5088121	195	195	9	6.9394032033832485	0.0030882629839535	0.7496325264277324	0.9997115489998516	0.001229260159485	0.9910091733017043	0.996509641156084		False	32426.0	65.13220872139641	0.2048981981723777	0.9497464121634172	34293	13313	13055	76183	206000	253555	0.9545785821653552	89238	518590
M5_3.22.filtered.fa	8.748155178457083	0.9328784427328988	0.0044385588370994	5603252	81	81	8	5.787450722880097	0.0024484767722342	0.7743926205710541	0.999558185754194	0.0049998138997906	0.9970136781285224	0.9983021891320284		False	21119.0	49.08480515175908	0.2013749537359201	0.9494191777857796	12958	7367	7288	34839	213463	247103	0.9568298445273352	42127	502268
M5_3.220.filtered.fa	1.280556431320528	0.4320997935838483	0.0141518587443187	336214	25	25	0	2.246285931123839	0.0039031150225368	0.0790508426180943	0.6772029007548201	0.0	0.9799458198510046	0.9884490932350064		False	12.0	25.166666666666668	0.2956797704461902	1.0	533	307	301	613	1905	8076	0.8912249290707411	914	16721
M5_3.221.filtered.fa	2.8680797551286434	0.6619863609373406	0.0232542130016902	500181	22	22	2	3.7806806940275015	0.0053693967799194	0.2441356229045085	0.9205410246446274	0.0003424851535022	0.9740074685534592	0.9870528694968552		False	143.0	36.27972027972028	0.271916145149545	0.9821014515594284	3174	1581	1516	4602	6346	14035	0.935358946532348	6118	28639
M5_3.222.filtered.fa	5.093638877913868	0.7055770580721384	0.0244292876010993	260693	15	15	3	6.234271501011018	0.012281042765588	0.4114533186545093	0.9888652355130608	0.0108746277291104	0.9842723026579528	0.9947232503286316		False	3103.0	32.02513696422817	0.1915157813218519	0.8989465297107448	1687	566	544	5125	5855	15582	0.9047970370731844	5669	32273
M5_3.223.filtered.fa	1.0755220965559498	0.3361703983592466	0.0147098760467308	940056	83	83	0	2.4124320167210573	0.0025104247911712	0.0691448169045248	0.6131375251522267	0.0	0.9820461538461538	0.9899076923076924		False	385.0	18.94025974025974	0.3358386105800892	0.9664439087403148	1167	656	639	1577	4506	21812	0.8902094773278438	2216	44977
M5_3.224.filtered.fa	13.3631517853319	0.8952524086514646	0.0185681255086699	4039501	84	84	12	11.145734323004657	0.0055571211383378	0.7506588066199266	0.9999924929128212	0.0163128062658385	0.9838102395980328	0.9951689929086528		False	134682.0	38.746959504610864	0.301022989173196	0.9733356749370864	49092	14649	13890	133950	238658	323869	0.942019065836324	147840	663431
M5_3.225.filtered.fa	0.8963616556721383	0.3788889560389326	0.013566450048905	645321	51	51	0	1.5669978142375756	0.0019662579709861	0.0406324914267472	0.5468297253785261	0.0	0.9805880782578849	0.9882155524198162		False					509	309	303	529	2553	8395	0.8951961436203668	832	17394
M5_3.226.filtered.fa	0.9442453348439034	0.3423417675226391	0.0179387769242375	1285166	86	86	0	2.0612969526325715	0.0018305724768183	0.0526951382156079	0.5655909297656941	0.0024246503787562	0.973952334544166	0.983447033460323		False	652.0	34.72852760736196	0.1515066959411843	0.8892001212621577	1764	1121	1084	1951	5516	34798	0.8943024045334401	3035	70642
M5_3.227.filtered.fa	1.7711858220360337	0.5572635926708253	0.0106168183913416	424659	22	22	1	2.447387314601177	0.0037752412526094	0.1191779757405353	0.790693811185377	0.0	0.98093262201146	0.9877494566291248		False	3.0	13.333333333333334	0.3498452012383903	1.0	965	620	607	861	3340	6665	0.9051182911811751	1468	13726
M5_3.228.filtered.fa	2.0061522629692363	0.589487237562532	0.0019886748186893	406192	31	31	1	2.584224766874641	0.0040860640930503	0.1542620238704848	0.8299108296877604	0.0	0.9921481008617938	0.993089690392595		False					492	433	428	186	3735	5103	0.959252271498989	614	10281
M5_3.229.filtered.fa	4.2445423040416745	0.6044007387295911	0.0143836657041358	271818	9	9	2	6.14043738432092	0.0118169052481042	0.3165684391762135	0.9764335421265018	0.0	0.98633336819719	0.9931899266696882		False	1294.0	26.02395672333849	0.2668601930594353	0.9485603025728566	1176	586	573	2548	5095	10281	0.926811052790574	3121	21547
M5_3.23.filtered.fa	3.81222181391574	0.6855278059989611	0.0096818130703919	1526631	83	83	2	5.654542982734738	0.0046015561083797	0.288239266725227	0.9654791524863384	0.0072209330290259	0.9878623291329098	0.9931755428545456		False	4489.0	61.96413455112497	0.2064305800789505	0.9583114191323566	5341	3003	2946	7634	25713	36660	0.8698670361988116	10580	75778
M5_3.230.filtered.fa	10.481733395007485	0.8086451649253412	0.0159474570482561	11004070	400	400	8	10.788207240659824	0.0032640519577652	0.6397489292598102	0.9999044031403974	0.0084100493484589	0.986572283866598	0.9943987379262204		False	207962.0	42.95152960637039	0.2947709347389133	0.940984439780588	94529	39432	37938	248365	510653	778934	0.929015155055875	286303	1615686
M5_3.231.filtered.fa	3.5956292048249905	0.6878019323671497	0.0151189765298823	269928	4	4	2	4.053843951080559	0.0078142696188541	0.3280393290062535	0.9582034127641726	0.0	0.9804962336386326	0.990061775102488		False	73.0	26.013698630136982	0.4421593185312754	1.0	1727	880	850	2416	4269	11005	0.9213445286588762	3266	22584
M5_3.232.filtered.fa	2.1069085126554943	0.5127782975521575	0.0206475305244911	1921774	108	108	1	3.6197982093896903	0.0026259580836272	0.1632502052790806	0.844389659948843	0.0012925883827433	0.9771236413476556	0.9872119338284512		False	3616.0	34.649612831858406	0.2034491095869831	0.9567119230536693	7177	4012	3864	10825	17661	67159	0.8984697482084882	14689	138774
M5_3.233.filtered.fa	3.454863147793156	0.6775464943490055	0.0079143477951628	2988589	252	252	2	4.44668516289207	0.0025941589991249	0.295808490227328	0.9526715724864984	0.0013744307696806	0.9878785136587296	0.992106781290651		False	3789.0	46.51306413301663	0.3209533912232193	0.9763314348720938	10716	6978	6857	12507	45214	88112	0.9242227573631612	19364	188656
M5_3.234.filtered.fa	6.3053344813989245	0.7272324913291541	0.0153271181256393	248534	4	4	4	6.969335058549987	0.0140023011304419	0.4841510618265509	0.996180402953264	0.0013167786509734	0.9847500166212352	0.9919802539724752		False	1362.0	30.54258443465492	0.3434715751815359	0.9796721631296323	1835	965	935	3672	6847	12714	0.9174925359035458	4607	26105
M5_3.235.filtered.fa	7.09640348131849	0.8083844471193593	0.0113923221503474	4795999	212	212	6	8.762731507188303	0.0040190950676341	0.5622597085612403	0.9981004234270808	0.0051407131538789	0.989363260435282	0.9950296614584976		False	69571.0	52.01635739029193	0.2243213908776518	0.954228573706526	28683	13403	13100	62604	150302	271812	0.9269864183810852	75704	564274
M5_3.236.filtered.fa	1.8572998499149096	0.5991932664753448	0.0075099167513836	477729	46	46	1	2.34270752523316	0.0034225539092998	0.1264273259525797	0.806019136681966	0.0	0.985396867445942	0.9892711679194676		False	88.0	16.681818181818183	0.163371038781681	0.9299242365113792	882	648	643	693	3987	6656	0.94598427989779	1336	13701
M5_3.237.filtered.fa	12.68842680146344	0.859942145790252	0.0304148075231092	339474	1	1	9	12.10017173921591	0.0207738449018434	0.6724668163099383	0.9999863787688116	0.0264830814554076	0.9817245986376678	0.9944236371202664		False	37151.0	37.37527926569944	0.1938528699839732	0.9417266323784784	4172	1273	1186	16420	19266	37285	0.8760616150085815	17606	76377
M5_3.238.filtered.fa	6.323562540329816	0.7558523575522236	0.0124693886237987	261903	5	5	4	8.111965542268486	0.0158813491239849	0.4512777631413157	0.9962413886932476	0.0451079102213758	0.988806254283321	0.9939166264774814		False	2537.0	44.085534095388255	0.2344151283318111	0.9240021545333142	1323	719	699	2945	7309	12278	0.9375719870476908	3644	25829
M5_3.239.filtered.fa	26.79887629374076	0.9061360275998028	0.0236251747957071	202900	11	11	16	48.44950567493059	0.108147565135551	0.8258353868900936	0.9999999999471416	0.0292297887476055	0.9910838973036846	0.9983528484978694		False	89448.0	90.80075574635542	0.1381413833889861	0.916209735623249	1494	276	269	10879	23763	37244	0.910206617755815	11148	84156
M5_3.24.filtered.fa	2.873372590229909	0.7125072719388802	0.0215173405124647	1296078	73	73	2	3.0617505939461687	0.0027046707407645	0.24813707199721	0.9209115155651776	0.0	0.9815985447987438	0.9919746272601484		False	14.0	8.357142857142858	0.6464511194000356	1.0	5918	2581	2456	10870	16432	27655	0.9300368390001156	13326	56371
M5_3.240.filtered.fa	1.1536354261786794	0.3971174912243544	0.0219529354635788	288013	12	12	0	2.0559847945163883	0.0038470840364343	0.0736633415852756	0.6389215680816726	0.0	0.9728506787330315	0.9842571644042232		False	2.0	19.5	0.4804318488529015	1.0000000000000002	576	334	324	715	1494	9690	0.9000991628988668	1039	19593
M5_3.241.filtered.fa	41.82736347852307	0.912735255677785	0.0215212152216852	7388929	306	306	31	38.49025662313708	0.0142189044733459	0.8271769832948727	1.0	0.0196514547656621	0.9925329910967888	0.9988951156684476		False	3051950.0	83.61471780337162	0.1954875525088773	0.941780254707176	45638	6753	6424	385723	1370195	1664016	0.8955986579976715	392147	3536821
