genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
M5_3.171.filtered.fa	5.572625075380887	0.887782607211533	0.0083261967522591	3515480	73	73	5	4.425052726041852	0.0023649932172464	0.5461331027341928	0.9927054511420704	0.0025972247322931	0.9933101379224134	0.9981738822450936		False	3149.0	30.98443950460464	0.2637999996908202	0.952810238841155	12844	3506	3488	28755	89296	104822	0.8852102786066984	32243	217501
M5_3.172.filtered.fa	9.243183264141283	0.8568116368427533	0.0203630998820195	5628537	219	219	8	7.59720309725843	0.0032147885479948	0.6732722908279718	0.9997146319542536	0.0069327334548812	0.9854512608133236	0.9949822379403506		False	69779.0	25.99710514624744	0.3040883372622048	0.9694496426465614	55133	19015	18170	161007	245173	394704	0.9332384649987	179177	806986
M5_3.173.filtered.fa	1.629077442493487	0.6058172408556175	0.0097386141539455	1711980	86	86	1	2.009648179320332	0.0015437021070831	0.0915004848187478	0.7627107414217162	0.0	0.9864791537661112	0.9910754754320223		False					2118	1398	1377	2132	13153	21483	0.9450927346216804	3509	44003
M5_3.174.filtered.fa	0.6897041168991402	0.317469370825758	0.0144302509782008	9132796	604	599	0	1.4095191627895207	0.0004695269375785	0.0267323391434561	0.4561102593087569	0.0	0.983509529329363	0.9899893913762948		False	176.0	34.96022727272727	0.2122828778826136	0.9725573638280404	4026	2444	2391	4807	29155	109428	0.8865904813767117	7198	227659
M5_3.175.filtered.fa	1.0022773057720942	0.5208023123412455	0.0013778523798796	216923	20	20	1	1.3377710197278587	0.0028991555345217	0.0222014263125624	0.5872903091839068	0.0	0.9939784053156148	0.9954318936877076		False					29	22	22	10	980	1287	0.9589794386447612	32	2639
M5_3.176.filtered.fa	2.6213833269865745	0.7048706279843477	0.0161042356445137	2552484	131	131	2	3.408665522997054	0.0021445856128324	0.201241222276026	0.901202351757892	0.0019646914366056	0.9846436880067748	0.9925905015915042		False	2258.0	48.31532329495128	0.1537200548935837	0.9482090450799592	7888	3806	3691	12429	30538	50357	0.9339961997125132	16120	104245
M5_3.177.filtered.fa	0.3358519325737302	0.1999510304301045	0.0014150847594933	289976	22	22	0	0.8430191555455708	0.0015775289948371	0.0055314922614285	0.2566269368664098	0.0	0.9850374064837903	0.986284289276808		False					24	22	22	4	495	1122	0.931943829599324	26	2263
M5_3.178.filtered.fa	2.0465965934561394	0.5720221203474724	0.0046590989514486	1545907	97	97	1	3.436763888830789	0.0027816368982966	0.1414412380563642	0.8358779288932392	0.0008651713474337	0.9900711165992088	0.9924035581166678		False	983.0	33.96032553407935	0.3224019630608019	0.9621838480985202	2171	1661	1646	1760	14732	29176	0.9137064177954484	3406	61872
M5_3.179.filtered.fa	2.7915922414132277	0.6480151079985836	0.0062969645134548	254170	23	23	2	4.418379369356481	0.0088443858880678	0.1814258173663296	0.9149891130703172	0.0	0.98911369895691	0.9917810595710536		False	91.0	35.40659340659341	0.6617280517229186	1.0	502	379	372	488	3322	6039	0.9369531080391958	860	12405
M5_3.18.filtered.fa	0.443486891017166	0.2380225125184827	0.0143488263363947	843353	46	45	0	1.032198445272896	0.0011301617454204	0.0120163205680183	0.3240248235006085	0.0	0.973159660548648	0.9804618117229128		False					272	198	195	186	1799	6253	0.8839922159580105	381	12876
M5_3.180.filtered.fa	1.5534945731702543	0.5506138929971595	0.009137537049181	1022328	65	65	1	2.2109872563287545	0.0022007478887807	0.0917435500152592	0.7463337134070849	0.0	0.9881866257250084	0.9929418287273968		False	6.0	19.666666666666668	0.0263217658527355	0.8409090909090908	1108	662	649	1279	7635	12841	0.9325995713676276	1928	26638
M5_3.181.filtered.fa	6.673349094683427	0.8905616422557951	0.0055568332085226	867100	49	49	6	4.658930365950542	0.0050317616501906	0.6537123745819398	0.9972401177152224	0.0	0.9926433488463996	0.995196124438548		False	562.0	30.912811387900355	0.2953494614889145	0.9762387239047612	4170	2723	2685	5399	27696	37770	0.9495077680671516	8084	76936
M5_3.182.filtered.fa	5.193950979379122	0.7383668094734694	0.013623328418004	754866	39	39	3	9.30371880812952	0.0107640915015324	0.3900202155084478	0.9898090857432096	0.0056197746963396	0.9907341048119478	0.9962637519403016		False	10507.0	68.73217854763492	0.1692655481183952	0.9287291172723232	2728	1100	1080	7266	18195	25141	0.8560483857050315	8346	54551
M5_3.183.filtered.fa	5.980451809847076	0.7946491197117945	0.0114765766853909	4647796	158	158	4	7.674278875752221	0.0035718688462388	0.4935061693757643	0.9949113308593298	0.0041624450380615	0.992767631215024	0.9969054582171464		False	37784.0	55.89080033876773	0.1998971619305562	0.9268551998674772	16589	7098	6888	47585	132688	209387	0.9265332453304238	54473	433067
M5_3.184.filtered.fa	0.4492736358526989	0.2375360433008332	0.0086513659014212	1309536	66	66	0	1.0423981593818294	0.0009155351282743	0.0127289360506316	0.3274700414428013	0.0	0.981042654028436	0.9855420241166236		False					316	241	239	195	2970	8960	0.9107699123438076	434	18164
M5_3.185.filtered.fa	2.832251374740082	0.7118588912728135	0.0068647713827101	181307	15	15	2	3.1008210727305983	0.0073433415447345	0.2408732150440964	0.917987037414107	0.0	0.9885281187030592	0.9911613848690236		False	26.0	10.615384615384617	0.2250903543562832	1.0	501	386	380	461	2375	3985	0.9423101003645123	841	8181
M5_3.186.filtered.fa	0.4084385169782918	0.2352734774768921	0.0131596555434379	923385	65	65	0	0.9690950822048572	0.0010156734066918	0.0093547111984708	0.3027778601709352	0.0	0.9790460754804352	0.9858763602685806		False					181	122	122	143	1753	6202	0.9016623929837876	265	12773
M5_3.187.filtered.fa	1.8819370648530584	0.6205336863587595	0.013753411330106	1952645	85	85	1	2.3069132433520703	0.0016581297802509	0.1245725669540546	0.81019355342063	0.0	0.9835516308592948	0.9919012028974784		False	27.0	8.555555555555555	0.1331392563169702	0.4696969696969696	4001	1970	1934	5215	16975	36488	0.9119253778614292	7149	74826
M5_3.188.filtered.fa	11.051179908640782	0.8273271002288596	0.0165607149447774	1408287	81	81	6	15.47544659978927	0.0131162642612388	0.5753472126065212	0.999942180927307	0.021295756522212	0.9929293777013134	0.998027778943393		False	92628.0	49.01064472945546	0.1906793436381281	0.9319884771393196	5729	1598	1521	31115	72797	112786	0.9120901115895438	32636	250087
M5_3.189.filtered.fa	0.7950613306296966	0.3086605544179557	0.018564971350353	2706478	138	138	0	1.8245468537857	0.0011147529585001	0.0419903653382735	0.5044262788495395	0.0	0.981046407264664	0.9894672931735388		False	56.0	23.196428571428573	0.4133861127123605	0.9828869047619048	2154	1197	1159	3170	10021	43539	0.8832779221690887	4329	89352
M5_3.19.filtered.fa	3.705411019035995	0.7515342283891138	0.0120222530415669	233505	4	4	3	3.955924949545216	0.0082006092634938	0.3251707672212586	0.962064879351967	0.0	0.9851176757233732	0.992269093495239		False	23.0	17.434782608695652	0.2527467846172944	0.8611196362603013	1130	587	566	1559	4281	7758	0.9276041468448678	2125	15858
M5_3.190.filtered.fa	1.7857409522322665	0.6000111999375518	0.0105754411664032	1178578	71	71	1	2.929478203348893	0.0027148351398163	0.102861244652454	0.7933666393660039	0.0006950772617991	0.9897715087024664	0.9942341004701808		False	1317.0	43.72817008352316	0.1125419733404762	0.7828765934772658	1240	699	685	2112	9667	15051	0.9294108460746312	2797	31256
M5_3.191.filtered.fa	4.171706010447105	0.7636343244359082	0.0127806010248835	3495131	50	50	3	4.500964513431885	0.0024109938225613	0.372040132401332	0.9748680769737534	0.0010802200629337	0.9840363477243068	0.9915206074770307		False	2426.0	37.53338829348722	0.3850343682359452	0.96483152829024	20758	11026	10714	28349	72284	111242	0.9357838300156652	39063	224842
M5_3.192.filtered.fa	0.4761122955122505	0.2843330512196951	0.0055476187425403	373372	33	33	0	0.9627589700636868	0.0015897179534637	0.0093124283556345	0.3432206469016136	0.0	0.984469370146678	0.987920621225194		False					54	42	42	26	829	1734	0.932698961935566	68	3608
M5_3.193.filtered.fa	0.5288629422570537	0.2829904851817938	0.0143294648642944	351662	28	28	0	1.138984390737504	0.0019361608894515	0.0164703607441235	0.3731111194215034	0.0	0.9779005524861878	0.9872237569060772		False					128	74	71	130	878	2844	0.9201580379365988	201	5811
M5_3.194.filtered.fa	3.00345546874126	0.7712427226640094	0.0063909657163941	2592123	94	94	2	4.1022029889546285	0.0025572317050536	0.2157586657731905	0.9294935566918672	0.0030376039280605	0.9941888844982684	0.9970121926143404		False	9282.0	39.04341736694678	0.2215597377121854	0.9593868823623676	3250	1671	1648	6338	35680	45697	0.9483628050826922	7986	94177
M5_3.195.filtered.fa	2.112275633216354	0.6018682440228382	0.0173589546976791	5585887	306	306	1	2.978428459510441	0.0012671655961765	0.1517411648320132	0.8451253786839674	0.0	0.9813947232745288	0.9903682004320388		False	2341.0	26.27039726612559	0.2585978323058306	0.959804828269628	15770	8164	7960	23931	55211	153407	0.9136455974239768	31891	320284
M5_3.196.filtered.fa	1.152246560242266	0.4691780348616661	0.0112533998469583	1808921	118	117	0	2.202066793552488	0.0016480578524844	0.0535960387435382	0.6384784811843389	0.0016628755671168	0.9867252529628368	0.9919959567204052		False	3113.0	42.51911339543848	0.1096258985676541	0.922346428436916	1287	776	765	1691	9548	19556	0.9157406520552752	2456	40832
M5_3.197.filtered.fa	0.6151495304522155	0.2716937466179181	0.0190652039692378	1001602	51	50	0	1.3693573230774143	0.0013752831193334	0.0279302557303199	0.4191002215585033	0.0	0.975692582663092	0.9863806970509384		False					680	381	361	768	3027	12515	0.9050793986565798	1129	25330
M5_3.198.filtered.fa	2.205729846590812	0.6532493613034047	0.0120665674415252	409819	18	18	2	2.4978291349654245	0.0039190711236282	0.1650606731264289	0.8573925394773301	0.0	0.984403873161357	0.990317096607288		False					1055	655	636	1119	4234	6108	0.9505927244988064	1755	12467
M5_3.199.filtered.fa	3.9402361565543393	0.7144948006917169	0.0156734174527475	15920964	704	704	2	5.139149136482936	0.0012937056608885	0.3174182794458928	0.9691688126877374	0.0014461372715522	0.9852380627294772	0.9935200713154272		False	27098.0	32.970329913646765	0.2869426448327634	0.9511127998131348	74601	32747	31813	148273	286466	528047	0.922803356312552	180086	1087867
M5_3.2.filtered.fa	3.0133847456033105	0.6567252891940186	0.02122143109542	265825	2	2	2	3.968735643746925	0.007703393392811	0.2453569077400545	0.9301090235512264	0.0	0.9851123853914324	0.9946337125509798		False	238.0	26.31932773109244	0.285513173170472	0.9604090910578806	971	350	337	2300	3741	8608	0.8992967836520568	2637	17747
M5_3.20.filtered.fa	0.837234925687797	0.3334663927929698	0.015890160761656	2768186	131	131	0	1.693490624551537	0.0010227047176855	0.0440891616387048	0.5225416936328873	0.0	0.9796881529246928	0.9874966201545308		False	7.0	9.428571428571429	0.4833924120586986	0.9166666666666669	2479	1526	1473	2790	11765	28655	0.9219918666901132	4263	57888
M5_3.200.filtered.fa	1.8359891660083512	0.6078671832875647	0.0022785200812331	797490	67	67	1	2.644846553157284	0.0029868801723196	0.1135625525084953	0.802334374032321	1.6287217404545685e-05	0.9934080494672336	0.99441285264727		False	8.0	18.375	1.0000000000000002	1.0	597	506	505	300	7165	9586	0.9559745924299377	805	19583
M5_3.201.filtered.fa	2.913178877866986	0.5913909658916316	0.0179864559720525	507676	9	9	1	4.930703204250962	0.006932458093491	0.2175028955475539	0.9236431054241326	0.0031800083999093	0.9819418407730414	0.9913331703208628		False	1774.0	38.155016910935736	0.2790541844500133	0.9498424423079436	1994	957	929	3420	6846	16130	0.9228250234128806	4349	33172
M5_3.202.filtered.fa	3.2104550160736243	0.8029372017573171	0.0100942959057291	1822551	76	76	3	3.031456658994592	0.0022549152915253	0.275725617554735	0.9412715956574648	0.0003545547384058	0.992022271573099	0.9963205737437416		False	1247.0	37.28708901363272	0.1409444032559685	0.9758309258668262	4009	1849	1819	7319	27012	32497	0.9664859510531852	9138	66506
M5_3.203.filtered.fa	4.7325233762219385	0.5556296124570148	0.0290508539365673	414096	26	26	1	9.125612673974269	0.0142710567024653	0.3025482013832541	0.9846834010689274	0.0117459310832257	0.9858242074007856	0.9946760959100924		False	11637.0	38.76359886568703	0.1483550926680267	0.9379304546926144	1776	667	634	7121	9077	23671	0.8755396136406784	7755	50722
M5_3.204.filtered.fa	1.0396593083744374	0.4598582248456915	0.0087153836820363	1113030	75	75	0	1.6026292091768874	0.0015294178290657	0.0425325462925527	0.6006907778131039	0.0	0.9847063793831856	0.989585973806506		False					724	493	488	577	5325	11187	0.9105806079986476	1065	23026
M5_3.205.filtered.fa	0.5241712958516019	0.2603014901490984	0.0178693523856696	1676141	146	146	0	1.2461630304374445	0.0009710374378353	0.017023030878667	0.3705087051311542	0.0	0.973995023306347	0.9838783163354712		False	174.0	24.632183908045977	0.2999155429571975	0.9799273248375046	742	460	453	794	4316	21238	0.8971256475919822	1247	43845
M5_3.206.filtered.fa	0.7349818353843354	0.334348576086949	0.0217853561598237	4346087	175	174	0	1.4968969565960175	0.000720939070309	0.0294635151114093	0.4774261475055458	0.0	0.9764703126098196	0.986645945755988		False	70.0	15.714285714285714	0.4007826444804706	0.951647282586844	3013	1710	1659	3851	14778	52152	0.9027040161393508	5510	107187
M5_3.207.filtered.fa	6.2419021838454425	0.8003687693273669	0.009349848646415	552649	32	32	5	6.386174807760543	0.0086406392250789	0.5078268485060138	0.995960359710944	0.0014501339385891	0.9903153393907002	0.9940495278817032		False	3862.0	32.00569653029518	0.1905391326294281	0.9654831911971518	2718	1670	1643	5025	16062	23925	0.9427661028135887	6668	49836
M5_3.208.filtered.fa	1.4051709555168432	0.5605815544324384	0.0087629404580315	336959	22	22	1	2.4368566651878787	0.0042256768781657	0.0598974949474564	0.7108373521125508	0.0	0.9894465639399496	0.9929148293117972		False	53.0	31.0377358490566	0.3529537952918503	0.9577761574672902	213	143	141	253	2223	4104	0.9426425026421644	394	8506
M5_3.209.filtered.fa	1.6169197430812945	0.5227718287156612	0.0073252029866067	4357643	157	157	1	2.5580486238478155	0.0012298535264698	0.1038595864782865	0.7601496599180554	0.0001089696945621	0.9864975043251736	0.9900305579308104		False	707.0	29.702970297029704	0.289898716266557	0.9508724659693704	6111	4512	4463	5138	35208	72198	0.9344022970103978	9601	146807
M5_3.21.filtered.fa	1.1198163511779191	0.4864864864864865	0.0081352018875292	317127	28	28	0	1.7000733375842758	0.0030459341278727	0.0449662122745776	0.6279763450257119	0.0	0.985203366058906	0.9895511921458624		False					211	149	148	168	1670	2763	0.926132654991118	316	5763
M5_3.210.filtered.fa	0.9855634193068288	0.4282208394686426	0.0096831701229591	315795	24	24	0	1.620094882332857	0.0029051224668168	0.0443198910685729	0.5811542223492787	0.0	0.9828522434981424	0.9882109174049728		False					240	165	162	208	1458	4547	0.9166562530078736	370	9423
M5_3.211.filtered.fa	2.0708016609756514	0.5512718376871846	0.019092905409433	1631812	58	58	1	2.9028090831715168	0.0022805136979008	0.1671369005743308	0.8393485016460033	0.0	0.9805049571747038	0.9891176815675232		False	36.0	20.194444444444443	0.3981904562507513	1.0	5317	2968	2826	7748	15896	52573	0.9050850430856592	10574	107313
M5_3.212.filtered.fa	1.864482015821274	0.5264205319251755	0.0052320152325835	2731512	90	90	1	2.998809962960524	0.0018204684294623	0.1393861714684028	0.8072454420700296	0.0007134062575393	0.990825639880757	0.9932498982231736		False	1004.0	27.368525896414344	0.3380075291746915	0.9153752176844562	3493	2570	2539	3080	26475	37319	0.9531977237251188	5619	75536
M5_3.213.filtered.fa	12.984898671224428	0.9002595063997122	0.016746985804519	2490112	112	112	12	9.6436256940073	0.0061389372882377	0.7673401838953429	0.9999895160550848	0.0066450467948191	0.9911030305694636	0.9980918617327216		False	49046.0	27.544488847204665	0.3255404037421379	0.977255591065813	17000	3646	3476	73210	150274	214024	0.9368284137673548	76686	442620
M5_3.214.filtered.fa	1.1970453164916877	0.4880526703514947	0.0068651020705929	928492	61	61	0	1.7524870283719347	0.0018307881875368	0.0566499226703083	0.6525001391684644	0.0	0.9883647978098444	0.9916918572596436		False					612	437	434	497	5138	11819	0.9265788293763384	931	24594
M5_3.215.filtered.fa	2.390990695972107	0.5788049236222141	0.0271439952761827	207652	9	9	1	3.4063963111973665	0.0075079035225539	0.1921098761389247	0.8789128548238447	0.0	0.9864133159530732	0.9953624786924696		False	80.0	26.55	0.1879851198505268	0.9961083437110836	542	185	170	1607	2260	5804	0.8387900447970654	1777	12203
M5_3.216.filtered.fa	0.6960903100577208	0.3299872299126526	0.0142602044359697	489425	27	27	0	1.3703483345223744	0.0019696884039507	0.0255176993410634	0.4591686270265461	0.0	0.9802225958843782	0.9868684442309232		False					247	164	160	253	1557	6687	0.864736879268999	413	13861
M5_3.217.filtered.fa	1.1750881109538835	0.4696379760408518	0.00788554911692	227554	11	11	0	2.318846467527001	0.0048847272922984	0.0501507334522794	0.6456970007887594	0.0088724563340544	0.9860672975814933	0.9888713634770416		False	73.0	44.63013698630137	0.0912769664006461	0.9964605067064084	159	127	124	126	1227	2680	0.9275138228258688	250	5760
M5_3.218.filtered.fa	0.9451606874537448	0.4847610432910465	0.0026926199041983	668845	49	49	0	1.346835818441805	0.001659042274184	0.0263140189431033	0.5659419018003637	0.0	0.9960227272727272	0.9972159090909092		False					70	49	49	56	2879	3418	0.9527347805795552	105	7023
M5_3.219.filtered.fa	5.638572471055621	0.8772230455997411	0.0099300993347964	5088121	195	195	5	4.484169758320371	0.0019956032345307	0.5594122073747854	0.9931180930463184	0.0006750974739714	0.9912790278942522	0.9964934124566946		False	11638.0	40.89113249699261	0.1341311721534728	0.942127578850128	24823	9981	9837	48602	132040	164022	0.9537772586103632	58439	336058
M5_3.22.filtered.fa	3.793936449761674	0.8743374383304553	0.0045460276594995	5603252	81	81	3	3.267849624661112	0.0013825178449476	0.3410622973944416	0.9649172557127056	0.0044753541372627	0.9969754973423098	0.9983679197596306		False	5555.0	44.32691269126913	0.1546090750295851	0.9535309957747294	5780	3119	3081	12047	96998	116076	0.9444901944577538	15128	236379
M5_3.220.filtered.fa	0.9675682749677288	0.3910753270238598	0.0123847541360419	336214	25	25	0	1.715567281689667	0.0029809457186893	0.0509407698668109	0.5744457264936662	0.0	0.9786886203071176	0.9863373620599054		False	1.0	3.0	1.0000000000000024	1.0	365	234	230	304	1534	6085	0.8919474661023067	534	12576
M5_3.221.filtered.fa	0.9978887642673352	0.4338609423388733	0.0187900525657993	500181	22	22	0	1.7907902306631591	0.0025433153646706	0.0392357966416156	0.5856879225436507	0.0	0.9761528662420382	0.9861401273885352		False	21.0	21.428571428571427	0.3499698502221541	1.0	468	272	261	532	2337	5085	0.9321120497955726	793	10382
M5_3.222.filtered.fa	3.353315969358594	0.6610035559067562	0.0244489177549941	260693	15	15	2	4.372912757476773	0.008614306992573	0.2772264694487386	0.948231737003214	0.0057754199532512	0.9844612638541048	0.9938841305641268		False	649.0	35.983050847457626	0.1781619530514608	0.8710465084812697	1123	442	418	2934	4160	11185	0.9129364435608714	3352	23310
M5_3.223.filtered.fa	0.5680970069868178	0.2320691533270358	0.0132956515402071	940056	83	83	0	1.6882995286924694	0.0017568781057353	0.0273270954070821	0.3944569723559853	0.0	0.9848573319319552	0.9912024601969714		False	69.0	12.318840579710145	0.5856470232708778	0.9786449049316696	389	226	217	512	2558	11731	0.8960237426129869	729	24210
M5_3.224.filtered.fa	8.739017022151993	0.8703275478827707	0.0180276459480674	4039501	84	84	8	7.762560350486683	0.0038703136968084	0.6537864454050142	0.9995546063368476	0.0044115249187722	0.984367870756627	0.9947261821504289		False	31108.0	36.96261411855471	0.2718316125888458	0.9535969125123148	41284	13928	13253	97750	164761	225827	0.9386598419152477	111003	462821
M5_3.225.filtered.fa	0.8167253196471214	0.3910255516246953	0.0136842389089304	645321	51	51	0	1.3763859476564837	0.0017270795250277	0.0281658275493901	0.5138161610915006	0.0	0.9822293133802816	0.9881712147887324		False					323	215	208	317	2456	6418	0.9097203760277944	525	13312
M5_3.226.filtered.fa	0.358334254096358	0.1840929498601737	0.0169956406120728	1285166	86	85	0	1.0180891388535238	0.000904132688962	0.0113681812310627	0.2712387808435729	0.0	0.9700889801505816	0.9793976728268308		False	14.0	9.428571428571429	0.1945847591114009	1.0	437	301	294	366	2292	16808	0.8934391198196211	660	33962
M5_3.227.filtered.fa	0.5633155072658298	0.3077740021994117	0.0099489630521178	424659	22	22	0	1.1140751523999126	0.0017185275288283	0.0141195641679558	0.3918949260287075	0.0	0.9824883255503668	0.9884923282188124		False					105	69	69	88	1104	2459	0.8730795815319019	157	5113
M5_3.228.filtered.fa	0.9387826446606532	0.4191983101587426	0.0020408714536426	406192	31	31	0	1.5425280871151823	0.0024389784936957	0.037275475637137	0.5634904717701077	0.0	0.9918103163595536	0.992272637210224		False					124	117	117	42	1921	2702	0.9534161921044336	159	5448
M5_3.229.filtered.fa	2.112325158745925	0.5074314430979553	0.0155906783403634	271818	9	9	1	3.448016180369566	0.0066355013408973	0.1626161622850583	0.8451321513645424	0.0	0.9881453327903714	0.9942310302701236		False	71.0	26.985915492957748	0.2239248782395288	0.9869683257918552	524	255	245	1124	2673	5204	0.910083354774604	1369	10900
M5_3.23.filtered.fa	1.9777988263044568	0.562971667678699	0.008927334041715	1526631	83	83	1	3.23242306920647	0.0026304824570952	0.1368857307365041	0.8255987087584743	0.0001766533903432	0.9894005952893662	0.9938987625254816		False	894.0	33.230425055928414	0.2167286081082196	0.94586612427931	2215	1275	1255	2888	14052	20064	0.8108283302499205	4143	41474
M5_3.230.filtered.fa	4.26774920552123	0.7375467440683311	0.0145344713166421	11004070	400	400	3	4.95663641027587	0.0014996670362352	0.3821715056338245	0.9769115445044674	0.0014321234872033	0.9879147067062154	0.9943953572537678		False	21077.0	39.09503249988138	0.2488024353162604	0.9399330485586608	50824	23570	22894	101386	220095	343165	0.9279927788185184	124280	711134
M5_3.231.filtered.fa	1.6141452535490943	0.5397735692480958	0.0147434663261018	269928	4	4	1	2.2224024372787485	0.0042839468060593	0.1040277407308614	0.7595613363792801	0.0	0.9811609686609688	0.9893874643874644		False					529	298	292	593	2004	5503	0.9230148030998097	885	11330
M5_3.232.filtered.fa	0.8490618563889406	0.3578027385113962	0.0205472686793882	1921774	108	108	0	1.8752737844719136	0.0013604046602858	0.0373066760191364	0.527501931171166	0.0006307073327519	0.9779343050421926	0.9864704651649348		False	727.0	30.97661623108666	0.1915821899365076	0.9484391638260978	1582	970	943	2132	7529	29560	0.8827323840631601	3075	61244
M5_3.233.filtered.fa	1.6997596524647585	0.5624958801628461	0.0088386481296299	2988589	252	252	1	2.4063760737348194	0.0014038597108363	0.1100556148737748	0.7770678409084222	0.0	0.9884041579637044	0.992733596626443		False	232.0	25.81896551724138	0.3309105180871258	0.9850421586909668	3814	2390	2354	4347	23320	45684	0.914668160138686	6701	98035
M5_3.234.filtered.fa	2.4721768450191925	0.6248682272847981	0.0149023690223597	248534	4	4	1	3.124105777567211	0.0062767350820913	0.2004635180699622	0.8872894390887005	0.0	0.9852675524868532	0.9912488458913732		False	14.0	20.142857142857142	0.7658805840624023	0.963924963924964	734	436	426	1104	2853	5535	0.9116848015063704	1530	11367
M5_3.235.filtered.fa	4.082953103201231	0.7574726350026345	0.0111388019967023	4795999	212	212	3	5.143368707636725	0.0023590461247076	0.3543966543779513	0.972819285696614	0.0019274740007634	0.9899893274404802	0.995145573947188		False	16758.0	36.92713927676333	0.2276859096479646	0.9546733974938514	17015	8251	8073	33049	90995	160563	0.9266071263524868	41122	333743
M5_3.236.filtered.fa	1.5842810463672918	0.5782860157118366	0.0072052991616321	477729	46	46	1	2.061797766067277	0.0030121617523454	0.0905010999960228	0.75313660794156	0.0	0.9848733664854864	0.988805366022898		False	9.0	20.11111111111111	0.2632769180137601	1.0	654	484	479	413	3732	6029	0.944593037428438	892	12327
M5_3.237.filtered.fa	9.077407990008073	0.7831115195861833	0.0290044756884366	339474	1	1	5	11.368899515992323	0.0195183804279765	0.5145283585782711	0.9996696478182586	0.0326447074236854	0.9833170167574096	0.9948874728772708		False	23953.0	36.21984720076817	0.2501246306678277	0.9689952143924544	2914	893	837	10936	14762	26263	0.8655935383545922	11773	54018
M5_3.238.filtered.fa	2.754042527195183	0.6568233277205683	0.0098363769497852	261903	5	5	2	3.590753330526756	0.0070298631032226	0.2198638427203964	0.912123209323182	0.0	0.9903964711807304	0.994616466665509		False	118.0	26.71186440677966	0.2805744478908419	0.8474920206197702	553	310	310	903	3347	5707	0.9270171914081756	1213	11952
M5_3.239.filtered.fa	11.083341547560376	0.8718383440118285	0.0246371045197254	202900	11	11	6	22.045968936418703	0.0492103650659402	0.5830458353868901	0.9999437998193408	0.0173132598196815	0.990574809805579	0.9977514792899408		False	20347.0	64.77780508183025	0.1204556206385295	0.8951895797244398	1115	266	253	6190	10371	16897	0.9074738013806348	6443	38531
M5_3.24.filtered.fa	0.9920290291170748	0.4636796550824873	0.0158536457666768	1296078	73	73	0	1.4945760515190116	0.0013202695622509	0.0342664561855073	0.5835386557931317	0.0	0.980613347743853	0.9883815185085112		False					861	516	506	922	6037	9790	0.9283938170240558	1428	19953
M5_3.240.filtered.fa	0.5660022290660491	0.2765257123810383	0.0134049610753273	288013	12	12	0	1.1848469911281638	0.0022170426344318	0.0193775975389999	0.3933358696108204	0.0	0.968643612255868	0.9763483246729976		False					175	132	131	95	797	5114	0.9030945415845782	226	10353
M5_3.241.filtered.fa	17.875563021379687	0.8804189348686393	0.020589339190212	7388929	306	306	13	16.838629735637433	0.006220453919477	0.7212892423245643	0.999999860349386	0.014645085983562	0.9923912972096168	0.9989511319425356		False	788485.0	38.2018820903378	0.2172837516513268	0.9544753876522004	40551	5590	5371	275992	621119	756509	0.901026786123808	281363	1598437
M5_3.242.filtered.fa	1.4068030787554897	0.4585159934901828	0.0125846410763257	11008604	649	649	0	2.5957892309576454	0.0007870074983278	0.087119856432296	0.7112537830030143	0.000556587217108	0.9854754824475428	0.9913739171779268		False	7415.0	29.513149022252197	0.2007562956564869	0.9538847138071396	13930	8273	8119	20176	72982	261917	0.8992416349555573	28295	542690
M5_3.243.filtered.fa	0.389071445745767	0.2158879058308621	0.0163920458662446	286973	21	21	0	0.929967298726658	0.0017488375739462	0.0092203796175946	0.2907520435593191	0.0	0.9780801209372636	0.9822373393801964		False					58	47	45	45	525	3215	0.8919372549782927	90	6644
M5_3.244.filtered.fa	2.2502370831862755	0.5708103794865499	0.0164530236383401	325835	22	22	1	3.465990320619105	0.006113380666058	0.1711848021237742	0.8628882982952797	0.0	0.981229158449568	0.988543870343146		False	179.0	39.93854748603352	0.3359411106241269	0.9705790559387308	1047	639	625	1392	3790	7815	0.9391939150618264	2017	15778
M5_3.245.filtered.fa	2.8737664381754686	0.6276487763871562	0.0034107535525021	223641	8	8	1	4.002574880099119	0.0084942268670231	0.2327614346206643	0.9209390152063264	0.0	0.99548554413601	0.9968686965709346		False	7.0	22.428571428571427	0.4353849266919538	1.0	235	163	163	276	3426	4060	0.9449788435988288	439	8155
M5_3.246.filtered.fa	6.66260462364412	0.8670582753733547	0.0042581666769108	3491921	113	113	6	5.3024207593862025	0.0028467675529942	0.6207448564844393	0.9972138090941018	0.000390033604372	0.9947457824166172	0.9965085680330984		False	1733.0	24.628967109059435	0.4164688788725477	0.9577915544626426	11389	7568	7488	14846	107397	133863	0.945612750850907	22334	272804
